,support,itemsets,length
42,0.02996845425867508,"{'Sweets', 'Boiled Rice'}",2
43,0.028391167192429023,"{'Fried Fish', 'Milk'}",2
44,0.026813880126182965,"{'Fried Fish', 'Milk', 'Boiled Rice'}",3
45,0.022082018927444796,"{'Fried Processed Meat', 'Milk', 'Boiled Rice'}",3
46,0.022082018927444796,"{'Fried Pork', 'Boiled Rice'}",2
47,0.022082018927444796,"{'Fried Processed Meat', 'Milk'}",2
48,0.022082018927444796,{'Fried Pork'},1
49,0.02050473186119874,{'Canned Processed Meat'},1
50,0.02050473186119874,{'Sauteed Noodles'},1
51,0.02050473186119874,"{'Boiled Vegetable', 'Milk'}",2
52,0.02050473186119874,"{'Boiled Vegetable', 'Milk', 'Boiled Rice'}",3
53,0.01892744479495268,"{'Sauteed Noodles', 'Boiled Rice'}",2
54,0.01892744479495268,"{'Water', 'Fried Vegetable'}",2
55,0.01892744479495268,"{'Canned Processed Meat', 'Boiled Rice'}",2
56,0.01892744479495268,"{'Fried Vegetable', 'Water', 'Boiled Rice'}",3
57,0.017350157728706624,"{'Fried Egg', 'Water', 'Milk', 'Boiled Rice'}",4
58,0.017350157728706624,{'Coffee'},1
59,0.017350157728706624,"{'Water', 'Sauteed Vegetable', 'Boiled Rice'}",3
60,0.017350157728706624,"{'Sauteed Vegetable', 'Water'}",2
61,0.017350157728706624,"{'Fried Egg', 'Milk', 'Water'}",3
62,0.017350157728706624,"{'Coffee', 'Boiled Rice'}",2
63,0.015772870662460567,"{'Baked Bread', 'Boiled Rice'}",2
64,0.015772870662460567,{'Baked Bread'},1
65,0.015772870662460567,"{'Milk', 'Boiled Egg', 'Boiled Rice'}",3
66,0.015772870662460567,"{'Milk', 'Boiled Egg'}",2
67,0.015772870662460567,"{'Boiled Pork', 'Boiled Rice'}",2
68,0.015772870662460567,{'Boiled Pork'},1
69,0.014195583596214511,"{'Fried Processed Meat', 'Fried Egg', 'Water'}",3
70,0.014195583596214511,"{'Fried Processed Meat', 'Fried Egg', 'Water', 'Boiled Rice'}",4
71,0.014195583596214511,"{'Fried Pork', 'Water'}",2
72,0.014195583596214511,"{'Fried Pork', 'Water', 'Boiled Rice'}",3
73,0.014195583596214511,"{'Boiled Chicken', 'Boiled Rice'}",2
74,0.014195583596214511,"{'Biscuit', 'Boiled Rice'}",2
75,0.014195583596214511,{'Boiled Chicken'},1
76,0.014195583596214511,{'Biscuit'},1
77,0.012618296529968454,"{'Fried Chicken', 'Boiled Rice'}",2
78,0.012618296529968454,{'Fried Chicken'},1
79,0.011041009463722398,"{'Boiled Noodles', 'Water', 'Boiled Rice'}",3
80,0.011041009463722398,"{'Sweets', 'Water'}",2
81,0.011041009463722398,"{'Boiled Noodles', 'Water'}",2
82,0.011041009463722398,"{'Milk', 'Boiled Egg', 'Water'}",3
83,0.011041009463722398,"{'Boiled Vegetable', 'Milk', 'Water'}",3
84,0.011041009463722398,"{'Milk', 'Water', 'Boiled Egg', 'Boiled Rice'}",4
85,0.011041009463722398,"{'Boiled Vegetable', 'Water', 'Milk', 'Boiled Rice'}",4
