,support,itemsets,length
63,0.016304347826086956,"{'Fried Beef', 'Boiled Rice'}",2
64,0.016304347826086956,{'Fried Chicken'},1
65,0.016304347826086956,{'Fermented Fish'},1
66,0.010869565217391304,{'Canned Processed Meat'},1
67,0.010869565217391304,{'Condiment'},1
68,0.010869565217391304,"{'Raw Fruit', 'Water', 'Boiled Rice'}",3
69,0.010869565217391304,"{'Boiled Noodles', 'Water', 'Boiled Rice'}",3
70,0.010869565217391304,{'Boiled Pork'},1
71,0.010869565217391304,"{'Baked Bread', 'Boiled Rice'}",2
72,0.010869565217391304,"{'Boiled Leafy Vegetable', 'Water', 'Boiled Rice'}",3
73,0.010869565217391304,"{'Water', 'Baked Bread', 'Boiled Rice'}",3
74,0.010869565217391304,{'Biscuit'},1
75,0.010869565217391304,"{'Fried Processed Meat', 'Milk', 'Boiled Rice'}",3
76,0.010869565217391304,"{'Fried Processed Meat', 'Condiment', 'Boiled Rice'}",3
77,0.010869565217391304,"{'Fried Processed Meat', 'Sweets', 'Boiled Rice'}",3
78,0.010869565217391304,"{'Fried Processed Meat', 'Fried Egg', 'Condiment'}",3
79,0.010869565217391304,"{'Boiled Vegetable', 'Milk', 'Water'}",3
80,0.010869565217391304,"{'Fried Processed Meat', 'Fried Egg', 'Condiment', 'Boiled Rice'}",4
81,0.010869565217391304,"{'Fried Vegetable', 'Water', 'Boiled Rice'}",3
82,0.010869565217391304,"{'Fried Egg', 'Condiment', 'Boiled Rice'}",3
83,0.010869565217391304,{'Fresh Fruit'},1
84,0.010869565217391304,"{'Fried Egg', 'Fried Beef', 'Boiled Rice'}",3
85,0.010869565217391304,"{'Fried Egg', 'Condiment'}",2
86,0.010869565217391304,"{'Fried Egg', 'Fried Beef'}",2
87,0.010869565217391304,"{'Fresh Fruit', 'Boiled Rice'}",2
88,0.010869565217391304,"{'Canned Processed Meat', 'Boiled Rice'}",2
89,0.010869565217391304,"{'Fried Vegetable', 'Water'}",2
90,0.010869565217391304,"{'Raw Fruit', 'Water'}",2
91,0.010869565217391304,"{'Boiled Noodles', 'Water'}",2
92,0.010869565217391304,"{'Boiled Pork', 'Boiled Rice'}",2
93,0.010869565217391304,"{'Condiment', 'Boiled Rice'}",2
94,0.010869565217391304,"{'Sweets', 'Water'}",2
95,0.010869565217391304,"{'Baked Bread', 'Water'}",2
96,0.010869565217391304,"{'Boiled Noodles', 'Boiled Rice'}",2
97,0.010869565217391304,"{'Boiled Leafy Vegetable', 'Water'}",2
98,0.010869565217391304,"{'Fried Processed Meat', 'Milk'}",2
99,0.010869565217391304,"{'Fried Processed Meat', 'Condiment'}",2
100,0.010869565217391304,"{'Fried Processed Meat', 'Sweets'}",2
101,0.010869565217391304,{'Baked Bread'},1
102,0.010869565217391304,"{'Boiled Vegetable', 'Water', 'Milk', 'Boiled Rice'}",4
