,Household No.,HHLD Visit,Meal,Dish List
80,30112,Third WE,Breakfast,"['Boiled Beef', nan, 'Boiled Rice']"
81,30114,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
82,30114,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
83,30114,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', nan, nan, 'Water']"
84,30115,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish']"
85,30115,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish']"
86,30115,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Fish', 'Water', 'Milk', nan]"
87,30116,Weekday First,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
88,30116,Weekday Second,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
89,30116,Weekened,Breakfast,"['Boiled Rice', 'Boiled Vegetable']"
90,30117,Weekday First,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
91,30117,Weekday Second,Breakfast,"['Boiled Rice', 'Dried Fish', nan, 'Water']"
92,30117,Weekened,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
93,30121,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Boiled Rice']"
94,30121,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
95,30121,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', 'Milk']"
96,30123,First WD,Breakfast,"['Boiled Rice', nan, nan]"
97,30123,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
98,30123,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
99,30125,First WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan]"
100,30125,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
101,30125,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
102,30126,First WD,Breakfast,"['Boiled Rice', nan, nan]"
103,30126,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
104,30126,Third WE,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
105,30127,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
106,30127,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
107,30127,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
108,30133,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, 'Milk', nan]"
109,30133,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Milk', nan]"
110,30133,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Milk', nan]"
111,30134,First WD,Breakfast,"['Canned Processed Meat', nan, nan, 'Boiled Rice', 'Water']"
112,30134,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
113,30134,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
114,40003,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
115,40003,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
116,40003,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken/Pork', nan, 'Water']"
117,40102,First WD,Breakfast,"['Milk', nan, nan, 'Water']"
118,40102,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
119,40102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
120,40106,First WD,Breakfast,"['Braised Chicken', nan, 'Boiled Rice', 'Milk', 'Water']"
121,40106,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
122,40106,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Water', 'Fried Egg', nan]"
123,41007,First WD,Breakfast,"['Fried Egg', nan, 'Milk', 'Boiled Rice', 'Water', nan]"
124,41007,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', nan, 'Milk', 'Water']"
125,41007,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water', 'Milk']"
126,41008,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water', 'Milk', nan]"
127,41008,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
128,41008,Third WE,Breakfast,"['Milk', nan, 'Boiled Rice', 'Boiled Fish', nan]"
129,41104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
130,41104,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
131,41104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', nan, 'Milk', nan]"
132,50010,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Pork', nan]"
133,50010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
134,50010,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
135,51004,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Fresh Fruit']"
136,51004,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Raw Fruit']"
137,51004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Fried Egg', 'Coffee']"
138,51007,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
139,51007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg']"
140,51007,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', 'Biscuit']"
141,51103,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
142,51103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
143,51103,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
144,51105,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
145,51105,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
146,51105,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
147,60012,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
148,60012,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', 'Water']"
149,60012,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
150,60102,First WD,Breakfast,"['Boiled Vegetable', nan, 'Boiled Rice', 'Milk', 'Water']"
151,60102,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, 'Milk', 'Water']"
152,60102,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
153,60103,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
154,60103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan]"
155,60103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk', nan]"
156,60110,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fresh Fruit']"
157,60110,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fruit']"
158,60110,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Raw Fruit']"
159,60112,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
160,60112,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
161,60112,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Fresh Fruit']"
162,61004,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
163,61004,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk']"
164,61004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
165,61103,First WD,Breakfast,"['Milk', 'Water']"
166,61103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
167,61103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
168,61110,First WD,Breakfast,"['Boiled Rice', 'Condiment']"
169,61110,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
170,61110,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
171,70004,First WD,Breakfast,"['Fried Beef', nan, 'Boiled Rice', 'Water']"
172,70004,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
173,70004,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Leafy Vegetable', nan, nan, nan, 'Water']"
174,70008,First WD,Breakfast,"['Boiled Rice', 'Stir-fried Pork/Chicken', nan, nan, 'Sweets']"
175,70008,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
176,70008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
177,70104,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
178,70104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
179,70104,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
180,70105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
181,70105,Second WD,Breakfast,"['Boiled Rice', 'Grilled Pork', 'Water']"
182,70105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
183,70107,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
184,70107,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
185,70107,Third WE,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan]"
186,70108,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
187,70108,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
188,70108,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
189,80103,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
190,80103,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
191,80103,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
192,80106,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable']"
193,80106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Fried Fish', nan]"
194,80106,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
195,80111,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan]"
196,80111,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
197,80111,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
198,81004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
199,81004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
200,81004,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Water', nan]"
201,81102,First WD,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
202,81102,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
203,81102,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
204,81106,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
205,81106,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
206,81106,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Pork', nan, nan, nan]"
207,90005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
208,90005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
209,90005,Third WE,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
210,90105,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Milk', 'Water']"
211,90105,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water', 'Raw Fruit']"
212,90105,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
213,90107,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
214,90107,Second WD,Breakfast,"['Fried Egg', nan, 'Water', 'Boiled Rice']"
215,90107,Third WE,Breakfast,"['Boiled Rice', 'Sweets', nan]"
