,Household No.,HHLD Visit,Meal,Dish List
150,41004,First WD,Breakfast,"['Cereals', nan, 'Boiled Egg', 'Boiled Rice', 'Water']"
151,41004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
152,41004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
153,41008,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water', 'Milk', nan]"
154,41008,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
155,41008,Third WE,Breakfast,"['Milk', nan, 'Boiled Rice', 'Boiled Fish', nan]"
156,50003,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
157,50003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
158,50003,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
159,50004,First WD,Breakfast,"['Sauteed Noodles', nan, nan, 'Boiled Rice', 'Milk', 'Water']"
160,50004,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
161,50004,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Boiled Fish', nan, 'Water']"
162,50009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
163,50009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
164,50009,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan]"
165,50102,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
166,50102,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Milk', nan]"
167,50102,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Coffee', nan, 'Boiled Vegetable']"
168,50103,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
169,50103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
170,50103,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, 'Water']"
171,51002,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
172,51002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', nan]"
173,51002,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', nan]"
174,51004,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Fresh Fruit']"
175,51004,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Raw Fruit']"
176,51004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Fried Egg', 'Coffee']"
177,51005,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
178,51005,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', nan, 'Milk', nan, 'Baked Bread']"
179,51005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
180,51007,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
181,51007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg']"
182,51007,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', 'Biscuit']"
183,51008,First WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Milk']"
184,51008,Second WD,Breakfast,"['Boiled Chicken/Beef/Pork', 'Boiled Rice', 'Milk']"
185,51008,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
186,51104,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, 'Raw Fruit']"
187,51104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
188,51104,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
189,51106,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
190,51106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, 'Water']"
191,51106,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
192,51107,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
193,51107,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
194,51107,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
195,51108,First WD,Breakfast,"['Fried Chicken', 'Boiled Rice', 'Sweets']"
196,51108,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets']"
197,51108,Third WE,Breakfast,"['Boiled Rice', 'Processed Meat', nan, 'Sweets']"
198,60001,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', nan, 'Biscuit']"
199,60001,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
200,60001,Third WE,Breakfast,"['Sweets', nan, 'Biscuit', 'Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan, 'Water']"
201,60004,First WD,Breakfast,"['Boiled Fish', 'Boiled Rice', 'Water']"
202,60004,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Boiled Fish', nan]"
203,60004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan]"
204,60005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
205,60005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
206,60005,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
207,60101,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish']"
208,60101,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg']"
209,60101,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
210,60103,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
211,60103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan]"
212,60103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk', nan]"
213,60104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
214,60104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
215,60104,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
216,60105,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Fried Fish', nan, 'Water']"
217,60105,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
218,60105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
219,60108,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
220,60108,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', 'Milk']"
221,60108,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, nan, 'Water']"
222,61004,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
223,61004,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk']"
224,61004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
225,61103,First WD,Breakfast,"['Milk', 'Water']"
226,61103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
227,61103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
228,61104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
229,61104,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, 'Water']"
230,61104,Third WE,Breakfast,"['Boiled Rice', 'Water', nan]"
231,70006,First WD,Breakfast,"['Fruit', 'Milk', 'Water']"
232,70006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
233,70006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
234,70101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
235,70101,Second WD,Breakfast,"[nan, nan, nan, 'Boiled Rice']"
236,70101,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', 'Water']"
237,70103,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Condiment', 'Water']"
238,70103,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
239,70103,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Leafy Vegetable', nan]"
240,70104,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
241,70104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
242,70104,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
243,70105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
244,70105,Second WD,Breakfast,"['Boiled Rice', 'Grilled Pork', 'Water']"
245,70105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
246,71101,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
247,71101,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Boiled Vegetable', nan, nan, nan, nan]"
248,71101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
249,71105,First WD,Breakfast,"['Boiled Rice', 'Sweets']"
250,71105,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
251,71105,Third WE,Breakfast,"['Boiled Rice', 'Sweets']"
252,71106,First WD,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan, nan, 'Water']"
253,71106,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
254,71106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
255,80001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, nan, nan, 'Water']"
256,80001,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Milk', nan]"
257,80001,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, 'Water']"
258,80002,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
259,80002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
260,80002,Third WE,Breakfast,"['Boiled Rice', 'Chicken', nan]"
261,80003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Milk', nan]"
262,80003,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
263,80003,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Fried Egg', nan]"
264,80004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
265,80004,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
266,80004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
267,80005,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
268,80005,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
269,80005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
270,80006,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
271,80006,Second WD,Breakfast,"['Boiled Rice', 'Boiled Others']"
272,80006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
273,80011,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, nan, 'Milk', nan]"
274,80011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan, nan]"
275,80011,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
276,80012,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
277,80104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', nan]"
278,80104,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan]"
279,80104,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
280,80105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
281,80105,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
282,80105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
283,81001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
284,81001,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Water']"
285,81001,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
286,81002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
