,Household No.,HHLD Visit,Meal,Dish List
79,81003,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
80,81003,Third WE,Breakfast,"['Fried Vegetable', nan, nan, 'Water', 'Boiled Rice']"
81,81103,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
82,81103,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
83,81103,Third WE,Breakfast,"['Sauteed Vegetable', nan, nan, nan, nan, 'Boiled Rice', 'Water']"
84,81106,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
85,81106,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
86,81106,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Pork', nan, nan, nan]"
87,91002,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
88,91002,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish']"
89,91002,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan]"
90,91108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
91,91108,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Fried Egg', 'Condiment']"
92,91108,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Processed Meat', 'Condiment', 'Water', 'Milk']"
