,Household No.,HHLD Visit,Meal,Dish List
160,40003,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken/Pork', nan, 'Water']"
161,40007,First WD,Breakfast,"['Boiled Rice', 'Milk', nan, 'Fried Processed Meat', nan]"
162,40007,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Fried Fish', 'Milk', nan]"
163,40102,First WD,Breakfast,"['Milk', nan, nan, 'Water']"
164,40102,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
165,40102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
166,40108,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Processed Meat', nan, 'Fried Processed Meat', nan]"
167,40111,First WD,Breakfast,"['Boiled Rice', nan, nan, nan, nan]"
168,40111,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
169,40111,Third WE,Breakfast,"[nan, 'Fried Egg', 'Boiled Rice']"
170,41005,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk', nan, 'Water']"
171,41005,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
172,41005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan, 'Water', 'Milk', nan]"
173,41008,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water', 'Milk', nan]"
174,41008,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
175,41008,Third WE,Breakfast,"['Milk', nan, 'Boiled Rice', 'Boiled Fish', nan]"
176,50103,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
177,50103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
178,50103,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, 'Water']"
179,50108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
180,50108,Second WD,Breakfast,"['Fried Egg', 'Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
181,50108,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice']"
182,51007,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
183,51007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg']"
184,51007,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', 'Biscuit']"
185,51101,Weekday First,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Water']"
186,51101,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
187,51101,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Biscuit', 'Water']"
188,51103,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
189,51103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
190,51103,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
191,51107,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
192,51107,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
193,51107,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
194,60001,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', nan, 'Biscuit']"
195,60001,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
196,60001,Third WE,Breakfast,"['Sweets', nan, 'Biscuit', 'Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan, 'Water']"
197,60003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
198,60003,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
199,60003,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
200,60009,First WD,Breakfast,"['Coffee', nan, 'Boiled Rice', 'Boiled Egg']"
201,60009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
202,60009,Third WE,Breakfast,"['Coffee', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
203,60010,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Raw Fruit', 'Water']"
204,60010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
205,60010,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', 'Water']"
206,60012,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
207,60012,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', 'Water']"
208,60012,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
209,60101,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish']"
210,60101,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg']"
211,60101,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
212,60105,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Fried Fish', nan, 'Water']"
213,60105,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
214,60105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
215,60112,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
216,60112,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
217,60112,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Fresh Fruit']"
218,61002,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
219,61002,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, 'Water']"
220,61005,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
221,61005,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
222,61005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
223,61109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
224,61109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
225,70003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', 'Water']"
226,70003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Fish', nan]"
227,70003,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', 'Water']"
228,70004,First WD,Breakfast,"['Fried Beef', nan, 'Boiled Rice', 'Water']"
229,70004,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
230,70004,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Leafy Vegetable', nan, nan, nan, 'Water']"
231,70006,First WD,Breakfast,"['Fruit', 'Milk', 'Water']"
232,70006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
233,70006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
234,70102,First WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
235,70102,Second WD,Breakfast,"['Water', 'Boiled Rice', 'Fried Processed Meat', nan, 'Baked Sweets']"
236,70102,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Water']"
237,70109,First WD,Breakfast,"['Fried Vegetable', nan, nan, 'Boiled Rice', 'Water']"
238,70109,Second WD,Breakfast,"['Fried Beef', nan, 'Fried Egg', 'Boiled Rice']"
239,70109,Third WE,Breakfast,"['Boiled Noodles', 'Fried Vegetable', nan, nan, 'Boiled Rice']"
240,71002,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Water', 'Milk']"
241,71002,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Water']"
242,71101,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
243,71101,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Boiled Vegetable', nan, nan, nan, nan]"
244,71101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
245,71102,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
246,71102,Second WD,Breakfast,"['Boiled Rice', 'Condiment', 'Water']"
247,71102,Third WE,Breakfast,"['Boiled Rice', 'Condiment', 'Water']"
248,71105,First WD,Breakfast,"['Boiled Rice', 'Sweets']"
249,71105,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
250,71105,Third WE,Breakfast,"['Boiled Rice', 'Sweets']"
251,80003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Milk', nan]"
252,80003,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
253,80003,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Fried Egg', nan]"
254,80005,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
255,80005,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
256,80005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
257,80009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
258,80009,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Condiment', 'Baked Bread', 'Water', 'Milk']"
259,80009,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
260,80102,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, nan]"
261,80102,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
262,80102,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, 'Fruit', 'Milk']"
263,80106,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable']"
264,80106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Fried Fish', nan]"
265,80106,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
266,80111,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan]"
267,80111,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
268,80111,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
269,80112,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
270,80112,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
271,80112,Third WE,Breakfast,"['Boiled Rice', nan, nan, 'Water']"
272,81001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
273,81001,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Water']"
274,81001,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
275,81004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
276,81004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
277,81004,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Water', nan]"
278,81005,First WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan]"
279,81005,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
280,81005,Third WE,Breakfast,"['Milk', 'Water', 'Boiled Rice', 'Boiled Vegetable', nan, nan]"
281,81102,First WD,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
282,81102,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
283,81102,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
284,81105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
285,81105,Second WD,Breakfast,"['Boiled Chicken', 'Boiled Rice']"
286,81105,Third WE,Breakfast,[nan]
287,90007,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Processed Meat', nan]"
288,90007,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', 'Fried Beef', nan, nan, 'Water']"
289,90007,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
290,90008,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
291,90008,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
292,90008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
293,90010,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Stir-fried Vegetable', nan, nan, nan]"
294,90010,Second WD,Breakfast,"['Milk', nan]"
295,90010,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
