,Household No.,HHLD Visit,Meal,Dish List
43,11109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fruit', 'Water']"
44,11109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fruit', 'Water']"
45,11110,First WD,Breakfast,['Sweets']
46,11110,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
47,11110,Third WE,Breakfast,"['Sweets', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan, 'Boiled Rice']"
48,11112,First WD,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
49,11112,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
50,11112,Third WE,Breakfast,"['Coffee', 'Boiled Rice', 'Fried Beef', nan, 'Water']"
51,20004,First WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, 'Sweets']"
52,20004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Sweets']"
53,20004,Third WE,Breakfast,"['Boiled Seafood', 'Boiled Rice']"
54,20007,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
55,20007,Second WD,Breakfast,"['Fried Egg', nan, 'Water', 'Boiled Rice']"
56,20007,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
57,20009,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
58,20009,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
59,20009,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
60,20107,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Egg']"
61,20107,Second WD,Breakfast,"['Canned Processed Meat', nan, 'Boiled Rice']"
62,20107,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan, nan]"
63,20108,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, 'Water']"
64,20108,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
65,20108,Third WE,Breakfast,"['Fried Vegetable', nan, 'Boiled Rice']"
66,21001,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Egg', nan, 'Milk', nan]"
67,21001,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
68,21001,Third WE,Breakfast,"['Milk', nan, 'Baked Bread', 'Boiled Rice', 'Boiled Egg', 'Fried Fish', nan]"
69,21010,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
70,21011,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
71,21011,Second WD,Breakfast,"['Sauteed Vegetable', nan, nan, 'Boiled Rice', 'Water', nan]"
72,21011,Third WE,Breakfast,"['Sauteed Vegetable', nan, nan, nan, nan, 'Boiled Rice', 'Milk', nan]"
73,21102,First WD,Breakfast,"['Boiled Noodles', nan, 'Fried Egg', nan, 'Boiled Rice']"
74,21102,Second WD,Breakfast,"['Boiled Others', nan, 'Boiled Rice', 'Fried Fish', nan]"
75,21104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Milk']"
76,21104,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
77,21104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan]"
78,21105,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
79,21105,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
80,21105,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan]"
81,21108,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
82,21108,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
83,21108,Third WE,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Water']"
84,21110,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, 'Water']"
85,21110,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
86,21110,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
87,30001,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
88,30001,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
89,30001,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
90,30002,First WD,Breakfast,"['Fried Pork', nan, 'Boiled Rice', 'Milk', 'Water']"
91,30002,Second WD,Breakfast,"['Fried Chicken', nan, 'Boiled Rice']"
92,30002,Third WE,Breakfast,"['Fried Egg', nan, 'Milk', 'Water', 'Boiled Rice']"
93,30004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan, 'Water']"
94,30004,Second WD,Breakfast,"['Boiled Rice', 'Beef', nan, nan]"
95,30004,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
96,30005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
97,30005,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Processed Meat', nan, 'Fried Egg', nan, 'Processed Sweets', 'Juice', 'Boiled Rice', 'Fried Processed Meat', nan, 'Sauteed Noodles', nan, nan, 'Water', 'Milk', nan, 'Biscuit', 'Boiled Rice', 'Boiled Vegetable', 'Boiled Vegetable', nan, nan, 'Water']"
98,30005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Fried Fish', nan, 'Water']"
99,30007,First WD,Breakfast,"['Boiled Rice', 'Fried Fish']"
100,30007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Baked Bread']"
101,30007,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
102,30008,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
103,30008,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
104,30008,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
105,30012,First WD,Breakfast,"['Boiled Pork', nan, 'Boiled Rice']"
106,30012,Second WD,Breakfast,"['Boiled Fish', nan, 'Boiled Rice']"
107,30012,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
108,30021,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
109,30021,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
110,30021,Third WE,Breakfast,"['Boiled Chicken/Beef/Pork', 'Boiled Rice', 'Milk', 'Baked Bread']"
111,30033,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan]"
112,30033,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, 'Water']"
113,30033,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Boiled Vegetable', nan]"
114,30036,Weekday First,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
115,30036,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
116,30036,Weekened,Breakfast,"['Boiled Rice', 'Chicken', nan, nan, nan, nan, 'Water']"
117,30102,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', 'Water']"
118,30102,Second WD,Breakfast,"['Boiled Egg', 'Fried Processed Meat', 'Boiled Rice', 'Milk', 'Water']"
119,30102,Third WE,Breakfast,"['Boiled Chicken', nan, 'Boiled Rice']"
120,30106,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
121,30106,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
122,30106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
123,30107,First WD,Breakfast,"['Boiled Rice', 'Roasted Others', 'Fresh Fruit', 'Raw Fruit', 'Milk']"
124,30107,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Raw Fruit']"
125,30107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Fresh Fruit']"
126,30108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
127,30108,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
128,30108,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
129,30115,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish']"
130,30115,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish']"
131,30115,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Fish', 'Water', 'Milk', nan]"
132,30118,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
133,30118,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
134,30118,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
135,30119,First WD,Breakfast,"['Boiled Rice', 'Fried Egg']"
136,30119,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
137,30119,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Milk']"
138,30122,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Coffee', nan, 'Baked Bread', 'Water']"
139,30122,Second WD,Breakfast,"['Coffee', nan, 'Fried Fish', nan, 'Boiled Rice']"
140,30122,Third WE,Breakfast,"['Fried Sweets', 'Grilled Chicken/Beef/Pork', 'Boiled Rice', 'Water']"
141,30128,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
142,30128,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
143,30128,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
144,30136,Weekday First,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
145,30136,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
146,30136,Weekend,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
147,40002,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
148,40002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
149,40002,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
150,40005,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets']"
151,40005,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
152,40005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken']"
153,40006,First WD,Breakfast,"['Fried Processed Meat', 'Fried Egg', nan, 'Boiled Rice', 'Water']"
154,40006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
155,40006,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
156,40008,Weekend,Breakfast,"['Fried Processed Meat', nan, 'Fried Egg', 'Boiled Rice', 'Sweets', nan]"
157,40011,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Fried Fish', nan, 'Sweets', 'Water']"
158,40011,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
159,40011,Third WE,Breakfast,"[nan, 'Fried Egg', 'Boiled Rice']"
160,40106,First WD,Breakfast,"['Braised Chicken', nan, 'Boiled Rice', 'Milk', 'Water']"
161,40106,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
162,40106,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Water', 'Fried Egg', nan]"
163,40107,First WD,Breakfast,"['Baked Bread', 'Milk', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
164,40107,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
165,40107,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
166,40108,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Processed Meat', nan, 'Fried Processed Meat', nan]"
167,40112,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
168,40112,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
169,40112,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
170,41001,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan]"
171,41005,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk', nan, 'Water']"
172,41005,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
173,41005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan, 'Water', 'Milk', nan]"
174,41007,First WD,Breakfast,"['Fried Egg', nan, 'Milk', 'Boiled Rice', 'Water', nan]"
175,41007,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', nan, 'Milk', 'Water']"
176,41007,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water', 'Milk']"
177,41008,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water', 'Milk', nan]"
178,41008,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
179,41008,Third WE,Breakfast,"['Milk', nan, 'Boiled Rice', 'Boiled Fish', nan]"
180,41101,Weekday First,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
181,41104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
182,41104,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
183,41104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', nan, 'Milk', nan]"
184,50001,Weekday First,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Water']"
185,50001,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
186,50001,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
187,50002,First WD,Breakfast,"['Boiled Fish', 'Boiled Fruit', 'Boiled Rice', 'Sweets', 'Water', 'Baked Bread', 'Condiment']"
188,50002,Second WD,Breakfast,"['Baked Bread', 'Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan]"
189,50002,Third WE,Breakfast,"['Baked Bread', 'Water', 'Boiled Rice', 'Fried Egg', nan, 'Water']"
190,50009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
191,50009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
192,50009,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan]"
193,50010,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Pork', nan]"
194,50010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
195,50010,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
196,50101,Weekday First,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
197,50102,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
198,50102,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Milk', nan]"
199,50102,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Coffee', nan, 'Boiled Vegetable']"
200,50103,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
201,50103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
202,50103,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, 'Water']"
203,50104,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
204,50104,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
205,50107,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Noodles', 'Boiled Rice', 'Water']"
206,50107,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Water', 'Milk', nan, 'Processed Meat', nan]"
207,50107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Fried Seafood', 'Boiled Egg', 'Water', 'Coffee', nan]"
208,50108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
209,50108,Second WD,Breakfast,"['Fried Egg', 'Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
210,50108,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice']"
211,51001,Weekday First,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Water']"
212,51001,Weekday Second,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
213,51001,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg']"
214,51008,First WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Milk']"
215,51008,Second WD,Breakfast,"['Boiled Chicken/Beef/Pork', 'Boiled Rice', 'Milk']"
216,51008,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
217,51105,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
218,51105,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
219,51105,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
220,51108,First WD,Breakfast,"['Fried Chicken', 'Boiled Rice', 'Sweets']"
221,51108,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets']"
222,51108,Third WE,Breakfast,"['Boiled Rice', 'Processed Meat', nan, 'Sweets']"
223,60001,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', nan, 'Biscuit']"
224,60001,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
225,60001,Third WE,Breakfast,"['Sweets', nan, 'Biscuit', 'Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan, 'Water']"
226,60002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
227,60002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
228,60002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
229,60004,First WD,Breakfast,"['Boiled Fish', 'Boiled Rice', 'Water']"
230,60004,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Boiled Fish', nan]"
231,60004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan]"
232,60008,First WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Boiled Rice']"
233,60008,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
234,60008,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
235,60011,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
236,60011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
237,60011,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
238,60102,First WD,Breakfast,"['Boiled Vegetable', nan, 'Boiled Rice', 'Milk', 'Water']"
239,60102,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, 'Milk', 'Water']"
240,60102,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
241,60108,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
242,60108,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', 'Milk']"
243,60108,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, nan, 'Water']"
244,60111,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Sweets', nan]"
245,60111,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
246,60111,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
247,70005,First WD,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan, nan, 'Water']"
248,70005,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
249,70005,Third WE,Brunch,"['Boiled Rice', 'Boiled Pork', nan, nan, 'Water', nan]"
250,70008,First WD,Breakfast,"['Boiled Rice', 'Stir-fried Pork/Chicken', nan, nan, 'Sweets']"
251,70008,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
252,70008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
253,70009,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
254,70009,Second WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water', 'Milk', nan]"
255,70009,Third WE,Breakfast,"['Boiled Fish', nan, 'Boiled Rice', 'Water']"
256,70109,First WD,Breakfast,"['Fried Vegetable', nan, nan, 'Boiled Rice', 'Water']"
257,70109,Second WD,Breakfast,"['Fried Beef', nan, 'Fried Egg', 'Boiled Rice']"
258,70109,Third WE,Breakfast,"['Boiled Noodles', 'Fried Vegetable', nan, nan, 'Boiled Rice']"
259,71005,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
260,71005,Second WD,Breakfast,"['Boiled Rice', 'Sweets']"
261,71005,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
262,71101,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
263,71101,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Boiled Vegetable', nan, nan, nan, nan]"
264,71101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
265,71106,First WD,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan, nan, 'Water']"
266,71106,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
267,71106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
268,71108,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan]"
269,80003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Milk', nan]"
270,80003,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
271,80003,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Fried Egg', nan]"
272,80006,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
273,80006,Second WD,Breakfast,"['Boiled Rice', 'Boiled Others']"
274,80006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
275,80007,First WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Milk', nan]"
276,80007,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Milk', nan]"
277,80007,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Canned Processed Meat', nan, nan, 'Water']"
278,80012,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
279,80102,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, nan]"
280,80102,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
281,80102,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, 'Fruit', 'Milk']"
282,80107,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
283,80107,Second WD,Breakfast,"['Milk', 'Boiled Rice', 'Water']"
284,80107,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
