,Household No.,HHLD Visit,Meal,Dish List
69,30016,Weekday First,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water', 'Milk']"
70,30016,Weekday Second,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, 'Braised Fish', nan, nan, 'Water']"
71,30016,Weekened,Breakfast,"[nan, 'Boiled Fish', nan, 'Water']"
72,30018,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Boiled Vegetable', nan]"
73,30018,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
74,30018,Third WE,Breakfast,"[nan, 'Boiled Rice', 'Water']"
75,30020,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
76,30020,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
77,30020,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
78,30024,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
79,30024,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
80,30024,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
81,30025,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
82,30025,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
83,30025,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
84,30033,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan]"
85,30033,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, 'Water']"
86,30033,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Boiled Vegetable', nan]"
87,30103,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Boiled Noodles', nan]"
88,30103,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Pork', nan, nan, nan]"
89,30103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
90,30109,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water', 'Baked Bread']"
91,30109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
92,30109,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
93,30118,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
94,30118,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
95,30118,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
96,30136,Weekday First,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
97,30136,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
98,30136,Weekend,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
99,40005,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets']"
100,40005,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
101,40005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken']"
102,40006,First WD,Breakfast,"['Fried Processed Meat', 'Fried Egg', nan, 'Boiled Rice', 'Water']"
103,40006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
104,40006,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
105,40107,First WD,Breakfast,"['Baked Bread', 'Milk', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
106,40107,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
107,40107,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
108,41007,First WD,Breakfast,"['Fried Egg', nan, 'Milk', 'Boiled Rice', 'Water', nan]"
109,41007,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', nan, 'Milk', 'Water']"
110,41007,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water', 'Milk']"
111,50107,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Noodles', 'Boiled Rice', 'Water']"
112,50107,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Water', 'Milk', nan, 'Processed Meat', nan]"
113,50107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Fried Seafood', 'Boiled Egg', 'Water', 'Coffee', nan]"
114,50108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
115,50108,Second WD,Breakfast,"['Fried Egg', 'Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
116,50108,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice']"
117,50110,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
118,50110,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Milk']"
119,50110,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, 'Milk', nan, 'Water']"
120,51001,Weekday First,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Water']"
121,51001,Weekday Second,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
122,51001,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg']"
123,51104,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, 'Raw Fruit']"
124,51104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
125,51104,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
126,51107,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
127,51107,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
128,51107,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
129,60004,First WD,Breakfast,"['Boiled Fish', 'Boiled Rice', 'Water']"
130,60004,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Boiled Fish', nan]"
131,60004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan]"
132,60008,First WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Boiled Rice']"
133,60008,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
134,60008,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
135,60105,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Fried Fish', nan, 'Water']"
136,60105,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
137,60105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
138,60108,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
139,60108,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', 'Milk']"
140,60108,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, nan, 'Water']"
141,60111,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Sweets', nan]"
142,60111,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
143,60111,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
144,61102,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
145,61102,Second WD,Breakfast,"['Bread', 'Water']"
146,61102,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Water']"
147,61104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
148,61104,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, 'Water']"
149,61104,Third WE,Breakfast,"['Boiled Rice', 'Water', nan]"
150,70006,First WD,Breakfast,"['Fruit', 'Milk', 'Water']"
151,70006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
152,70006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
153,70008,First WD,Breakfast,"['Boiled Rice', 'Stir-fried Pork/Chicken', nan, nan, 'Sweets']"
154,70008,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
155,70008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
156,70101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
157,70101,Second WD,Breakfast,"[nan, nan, nan, 'Boiled Rice']"
158,70101,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', 'Water']"
159,70103,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Condiment', 'Water']"
160,70103,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
161,70103,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Leafy Vegetable', nan]"
162,80004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
163,80004,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
164,80004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
165,80007,First WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Milk', nan]"
166,80007,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Milk', nan]"
167,80007,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Canned Processed Meat', nan, nan, 'Water']"
168,80009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
169,80009,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Condiment', 'Baked Bread', 'Water', 'Milk']"
170,80009,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
171,80103,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
172,80103,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
173,80103,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
174,80109,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, nan, 'Milk', nan, 'Water']"
175,80109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
176,80109,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish', nan, 'Milk', nan]"
177,80112,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
178,80112,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
179,80112,Third WE,Breakfast,"['Boiled Rice', nan, nan, 'Water']"
180,81001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
181,81001,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Water']"
182,81001,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
183,81101,First WD,Breakfast,"['Boiled Rice', 'Condiment', nan, nan, nan]"
184,81101,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
185,81101,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
186,81102,First WD,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
187,81102,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
188,81102,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
189,90005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
190,90005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
191,90005,Third WE,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
192,90007,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Processed Meat', nan]"
193,90007,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', 'Fried Beef', nan, nan, 'Water']"
194,90007,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
195,90010,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Stir-fried Vegetable', nan, nan, nan]"
196,90010,Second WD,Breakfast,"['Milk', nan]"
197,90010,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
198,90103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
199,90103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
200,90103,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Raw Fruit', 'Water']"
201,90107,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
202,90107,Second WD,Breakfast,"['Fried Egg', nan, 'Water', 'Boiled Rice']"
203,90107,Third WE,Breakfast,"['Boiled Rice', 'Sweets', nan]"
204,91007,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
205,91007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
206,91007,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Processed Meat', nan]"
207,91010,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
208,91010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Pork', nan, 'Water']"
209,91010,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
210,91106,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Coffee', nan, 'Water']"
211,91106,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, 'Water']"
212,91106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Coffee', nan, nan]"
213,91109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
214,91109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', 'Fried Egg', nan, 'Water']"
215,91109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
216,91111,First WD,Breakfast,"['Biscuit', 'Biscuit']"
217,91111,Second WD,Breakfast,"['Boiled Rice', 'Milk']"
218,91111,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', 'Raw Fruit']"
