,Household No.,HHLD Visit,Meal,Dish List
92,11104,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
93,11105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Fish', nan]"
94,11105,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan]"
95,11105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
96,11106,First WD,Breakfast,"['Boiled Rice', 'Fried Egg']"
97,11106,Second WD,Breakfast,"['Fried Egg', 'Boiled Rice']"
98,11106,Third WE,Breakfast,"['Baked Bread', 'Fried Egg', 'Boiled Rice']"
99,11107,First WD,Breakfast,"['Canned Processed Meat', nan, 'Boiled Rice']"
100,11107,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', 'Milk']"
101,11107,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Food', nan, nan, nan, nan]"
102,11108,First WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
103,11108,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
104,11108,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, 'Water']"
105,11109,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water', 'Fried Fish', nan]"
106,11109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fruit', 'Water']"
107,11109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fruit', 'Water']"
108,11110,First WD,Breakfast,['Sweets']
109,11110,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
110,11110,Third WE,Breakfast,"['Sweets', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan, 'Boiled Rice']"
111,11112,First WD,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
112,11112,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
113,11112,Third WE,Breakfast,"['Coffee', 'Boiled Rice', 'Fried Beef', nan, 'Water']"
114,20001,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
115,20001,Second WD,Breakfast,"['Boiled Rice', 'Processed Meat', 'Milk', 'Water']"
116,20001,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Others']"
117,20004,First WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, 'Sweets']"
118,20004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Sweets']"
119,20004,Third WE,Breakfast,"['Boiled Seafood', 'Boiled Rice']"
120,20005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
121,20005,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Water']"
122,20005,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
123,20006,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
124,20006,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
125,20006,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
126,20007,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
127,20007,Second WD,Breakfast,"['Fried Egg', nan, 'Water', 'Boiled Rice']"
128,20007,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
129,20008,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Raw Fruit']"
130,20008,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
131,20008,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
132,20009,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
133,20009,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
134,20009,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
135,20010,First WD,Breakfast,"['Fried Egg', nan, 'Milk', 'Boiled Rice']"
136,20010,Second WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
137,20010,Third WE,Breakfast,"['Boiled Rice', 'Roasted Chicken', 'Water']"
138,20101,First WD,Breakfast,"['Milk', 'Boiled Rice', 'Fried Beef', nan, 'Water']"
139,20101,Second WD,Breakfast,"['Milk', 'Boiled Rice', 'Fried Egg', nan]"
140,20101,Third WE,Breakfast,"['Milk', 'Boiled Rice', 'Braised Chicken', nan]"
141,20103,First WD,Breakfast,"['Fried Processed Meat', nan, 'Water', 'Boiled Rice']"
142,20103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
143,20103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
144,20104,First WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Milk', nan, 'Biscuit']"
145,20104,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan]"
146,20104,Third WE,Breakfast,"['Sauteed Vegetable', nan, nan, 'Boiled Rice']"
147,20105,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
148,20105,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
149,20105,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
150,20106,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
151,20106,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Water']"
152,20106,Third WE,Breakfast,"['Boiled Vegetable', 'Boiled Rice', 'Water']"
153,20107,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Egg']"
154,20107,Second WD,Breakfast,"['Canned Processed Meat', nan, 'Boiled Rice']"
155,20107,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan, nan]"
156,20108,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, 'Water']"
157,20108,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
158,20108,Third WE,Breakfast,"['Fried Vegetable', nan, 'Boiled Rice']"
159,20109,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', 'Fermented Fish']"
160,20109,Second WD,Breakfast,"['Stir-fried Leafy Vegetable', nan, 'Boiled Rice', 'Water']"
161,20109,Third WE,Breakfast,"['Boiled Rice', 'Boiled Leafy Vegetable']"
162,20110,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
163,20110,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan]"
164,20110,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Fried Fish', nan, 'Water']"
165,21001,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Egg', nan, 'Milk', nan]"
166,21001,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
167,21001,Third WE,Breakfast,"['Milk', nan, 'Baked Bread', 'Boiled Rice', 'Boiled Egg', 'Fried Fish', nan]"
168,21002,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
169,21002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', 'Others', 'Water']"
170,21002,Third WE,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Boiled Vegetable', nan, 'Water']"
171,21004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
172,21004,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Vegetable', 'Fried Processed Meat', nan]"
173,21004,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', 'Milk', nan]"
174,21005,First WD,Breakfast,"['Boiled Vegetable', nan, 'Fried Fish', nan, 'Boiled Rice', 'Milk']"
175,21005,Second WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Boiled Vegetable', nan, nan]"
176,21005,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Milk']"
177,21007,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
178,21007,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, 'Water']"
179,21007,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
180,21008,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
181,21008,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
182,21008,Third WE,Breakfast,"['Fried Egg', nan, 'Fried Fish', nan, 'Boiled Rice', 'Water']"
183,21009,First WD,Breakfast,"['Boiled Rice', 'Boiled Leafy Vegetable', nan, 'Water']"
184,21009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
185,21009,Third WE,Breakfast,"['Boiled Leafy Vegetable', nan, nan, 'Boiled Rice', 'Coffee', 'Milk', 'Water']"
186,21011,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
187,21011,Second WD,Breakfast,"['Sauteed Vegetable', nan, nan, 'Boiled Rice', 'Water', nan]"
188,21011,Third WE,Breakfast,"['Sauteed Vegetable', nan, nan, nan, nan, 'Boiled Rice', 'Milk', nan]"
189,21012,First WD,Breakfast,"['Milk', nan, 'Boiled Fish', nan, 'Fried Egg', nan, 'Boiled Rice']"
190,21012,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan]"
191,21012,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Egg', 'Boiled Rice', 'Water']"
192,21013,First WD,Breakfast,"['Milk', nan, 'Boiled Egg', 'Boiled Rice', 'Water']"
193,21013,Second WD,Breakfast,"['Boiled Egg', 'Milk', nan, 'Canned Processed Meat', nan, nan, 'Boiled Rice', 'Water']"
194,21013,Third WE,Breakfast,"['Milk', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
195,21101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
196,21101,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
197,21101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
198,21103,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
199,21103,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
200,21103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Egg', nan, 'Water']"
201,21104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Milk']"
202,21104,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
203,21104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan]"
204,21105,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
205,21105,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
206,21105,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan]"
207,21106,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
208,21106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Egg']"
209,21106,Third WE,Breakfast,"['Boiled Rice', 'Roasted Others', nan, nan, nan]"
210,21107,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
211,21107,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
212,21107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
213,21108,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
214,21108,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
215,21108,Third WE,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Water']"
216,21109,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
217,21109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
218,21109,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, 'Milk']"
219,21112,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg', nan]"
220,21112,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg', nan]"
221,21112,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan]"
222,21113,First WD,Breakfast,"['Baked Bread', nan, 'Fried Fish', nan, 'Boiled Rice']"
223,21113,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
224,21113,Third WE,Breakfast,"[nan, 'Fried Egg', nan, 'Boiled Rice', 'Water', 'Milk']"
225,30001,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
226,30001,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
227,30001,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
228,30002,First WD,Breakfast,"['Fried Pork', nan, 'Boiled Rice', 'Milk', 'Water']"
229,30002,Second WD,Breakfast,"['Fried Chicken', nan, 'Boiled Rice']"
230,30002,Third WE,Breakfast,"['Fried Egg', nan, 'Milk', 'Water', 'Boiled Rice']"
231,30003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
232,30003,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
233,30003,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
234,30004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan, 'Water']"
235,30004,Second WD,Breakfast,"['Boiled Rice', 'Beef', nan, nan]"
236,30004,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
237,30005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
238,30005,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Processed Meat', nan, 'Fried Egg', nan, 'Processed Sweets', 'Juice', 'Boiled Rice', 'Fried Processed Meat', nan, 'Sauteed Noodles', nan, nan, 'Water', 'Milk', nan, 'Biscuit', 'Boiled Rice', 'Boiled Vegetable', 'Boiled Vegetable', nan, nan, 'Water']"
239,30005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Fried Fish', nan, 'Water']"
240,30007,First WD,Breakfast,"['Boiled Rice', 'Fried Fish']"
241,30007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Baked Bread']"
242,30007,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
243,30008,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
244,30008,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
245,30008,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
246,30012,First WD,Breakfast,"['Boiled Pork', nan, 'Boiled Rice']"
247,30012,Second WD,Breakfast,"['Boiled Fish', nan, 'Boiled Rice']"
248,30012,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
249,30013,First WD,Breakfast,"[nan, 'Boiled Rice']"
250,30013,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', 'Water']"
251,30013,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
252,30014,First WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan, nan, nan, 'Milk', nan]"
253,30014,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
254,30014,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, 'Milk', nan]"
255,30016,Weekday First,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water', 'Milk']"
256,30016,Weekday Second,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, 'Braised Fish', nan, nan, 'Water']"
257,30016,Weekened,Breakfast,"[nan, 'Boiled Fish', nan, 'Water']"
258,30018,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Boiled Vegetable', nan]"
259,30018,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
260,30018,Third WE,Breakfast,"[nan, 'Boiled Rice', 'Water']"
261,30020,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
262,30020,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
263,30020,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
264,30021,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
265,30021,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
266,30021,Third WE,Breakfast,"['Boiled Chicken/Beef/Pork', 'Boiled Rice', 'Milk', 'Baked Bread']"
267,30024,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
268,30024,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
269,30024,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
270,30025,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
271,30025,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
272,30025,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
273,30028,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
274,30028,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
275,30028,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
276,30030,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
277,30030,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
278,30030,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
279,30031,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
280,30031,Second WD,Breakfast,"['Boiled Rice', 'Boiled Seafood', 'Milk', nan]"
281,30031,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
282,30033,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan]"
283,30033,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, 'Water']"
284,30033,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Boiled Vegetable', nan]"
285,30034,First WD,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice']"
286,30034,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
287,30034,Third WE,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice', 'Water']"
288,30035,First WD,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice', 'Water']"
289,30035,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
290,30035,Third WE,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice', 'Water']"
291,30036,Weekday First,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
