,Household No.,HHLD Visit,Meal,Dish List
26,11109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fruit', 'Water']"
27,20101,First WD,Breakfast,"['Milk', 'Boiled Rice', 'Fried Beef', nan, 'Water']"
28,20101,Second WD,Breakfast,"['Milk', 'Boiled Rice', 'Fried Egg', nan]"
29,20101,Third WE,Breakfast,"['Milk', 'Boiled Rice', 'Braised Chicken', nan]"
30,20104,First WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Milk', nan, 'Biscuit']"
31,20104,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan]"
32,20104,Third WE,Breakfast,"['Sauteed Vegetable', nan, nan, 'Boiled Rice']"
33,21008,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
34,21008,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
35,21008,Third WE,Breakfast,"['Fried Egg', nan, 'Fried Fish', nan, 'Boiled Rice', 'Water']"
36,21009,First WD,Breakfast,"['Boiled Rice', 'Boiled Leafy Vegetable', nan, 'Water']"
37,21009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
38,21009,Third WE,Breakfast,"['Boiled Leafy Vegetable', nan, nan, 'Boiled Rice', 'Coffee', 'Milk', 'Water']"
39,21012,First WD,Breakfast,"['Milk', nan, 'Boiled Fish', nan, 'Fried Egg', nan, 'Boiled Rice']"
40,21012,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan]"
41,21012,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Egg', 'Boiled Rice', 'Water']"
42,21013,First WD,Breakfast,"['Milk', nan, 'Boiled Egg', 'Boiled Rice', 'Water']"
43,21013,Second WD,Breakfast,"['Boiled Egg', 'Milk', nan, 'Canned Processed Meat', nan, nan, 'Boiled Rice', 'Water']"
44,21013,Third WE,Breakfast,"['Milk', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
45,21103,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
46,21103,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
47,21103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Egg', nan, 'Water']"
48,21105,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
49,21105,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
50,21105,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan]"
51,21106,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
52,21106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Egg']"
53,21106,Third WE,Breakfast,"['Boiled Rice', 'Roasted Others', nan, nan, nan]"
54,21111,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
55,21111,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
56,21111,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, 'Fried Egg', nan]"
57,21112,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg', nan]"
58,21112,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg', nan]"
59,21112,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan]"
60,21113,First WD,Breakfast,"['Baked Bread', nan, 'Fried Fish', nan, 'Boiled Rice']"
61,21113,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
62,21113,Third WE,Breakfast,"[nan, 'Fried Egg', nan, 'Boiled Rice', 'Water', 'Milk']"
63,30004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan, 'Water']"
64,30004,Second WD,Breakfast,"['Boiled Rice', 'Beef', nan, nan]"
65,30004,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
66,30013,First WD,Breakfast,"[nan, 'Boiled Rice']"
67,30013,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', 'Water']"
68,30013,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
69,30014,First WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan, nan, nan, 'Milk', nan]"
70,30014,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
71,30014,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, 'Milk', nan]"
72,30016,Weekday First,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water', 'Milk']"
73,30016,Weekday Second,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, 'Braised Fish', nan, nan, 'Water']"
74,30016,Weekened,Breakfast,"[nan, 'Boiled Fish', nan, 'Water']"
75,30030,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
76,30030,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
77,30030,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
78,30031,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
79,30031,Second WD,Breakfast,"['Boiled Rice', 'Boiled Seafood', 'Milk', nan]"
80,30031,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
81,30103,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Boiled Noodles', nan]"
82,30103,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Pork', nan, nan, nan]"
83,30103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
84,30107,First WD,Breakfast,"['Boiled Rice', 'Roasted Others', 'Fresh Fruit', 'Raw Fruit', 'Milk']"
85,30107,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Raw Fruit']"
86,30107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Fresh Fruit']"
87,30112,First WD,Breakfast,"['Roasted Pork', 'Boiled Rice']"
88,30112,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
89,30112,Third WE,Breakfast,"['Boiled Beef', nan, 'Boiled Rice']"
90,30130,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Fried Processed Meat', nan, 'Water']"
91,30130,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
92,30130,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, nan, 'Water']"
93,30136,Weekday First,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
94,30136,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
95,30136,Weekend,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
96,40002,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
97,40002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
98,40002,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
99,40006,First WD,Breakfast,"['Fried Processed Meat', 'Fried Egg', nan, 'Boiled Rice', 'Water']"
100,40006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
101,40006,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
102,40107,First WD,Breakfast,"['Baked Bread', 'Milk', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
103,40107,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
104,40107,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
105,40111,First WD,Breakfast,"['Boiled Rice', nan, nan, nan, nan]"
106,40111,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
107,40111,Third WE,Breakfast,"[nan, 'Fried Egg', 'Boiled Rice']"
108,41005,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk', nan, 'Water']"
109,41005,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
110,41005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan, 'Water', 'Milk', nan]"
111,41007,First WD,Breakfast,"['Fried Egg', nan, 'Milk', 'Boiled Rice', 'Water', nan]"
112,41007,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', nan, 'Milk', 'Water']"
113,41007,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water', 'Milk']"
114,41008,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water', 'Milk', nan]"
115,41008,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
116,41008,Third WE,Breakfast,"['Milk', nan, 'Boiled Rice', 'Boiled Fish', nan]"
117,41104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
118,41104,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
119,41104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', nan, 'Milk', nan]"
120,50004,First WD,Breakfast,"['Sauteed Noodles', nan, nan, 'Boiled Rice', 'Milk', 'Water']"
121,50004,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
122,50004,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Boiled Fish', nan, 'Water']"
123,51002,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
124,51002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', nan]"
125,51002,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', nan]"
126,51005,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
127,51005,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', nan, 'Milk', nan, 'Baked Bread']"
128,51005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
129,51008,First WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Milk']"
130,51008,Second WD,Breakfast,"['Boiled Chicken/Beef/Pork', 'Boiled Rice', 'Milk']"
131,51008,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
132,60001,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', nan, 'Biscuit']"
133,60001,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
134,60001,Third WE,Breakfast,"['Sweets', nan, 'Biscuit', 'Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan, 'Water']"
135,60008,First WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Boiled Rice']"
136,60008,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
137,60008,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
138,60108,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
139,60108,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', 'Milk']"
140,60108,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, nan, 'Water']"
141,61103,First WD,Breakfast,"['Milk', 'Water']"
142,61103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
143,61103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
144,70002,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
145,70002,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
146,70002,Third WE,Breakfast,"['Boiled Noodles', nan, nan, 'Boiled Rice', 'Water']"
147,70008,First WD,Breakfast,"['Boiled Rice', 'Stir-fried Pork/Chicken', nan, nan, 'Sweets']"
148,70008,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
149,70008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
150,80003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Milk', nan]"
151,80003,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
152,80003,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Fried Egg', nan]"
153,80005,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
154,80005,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
155,80005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
156,80011,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, nan, 'Milk', nan]"
157,80011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan, nan]"
158,80011,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
159,80104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', nan]"
160,80104,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan]"
161,80104,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
162,80109,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, nan, 'Milk', nan, 'Water']"
163,80109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
164,80109,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish', nan, 'Milk', nan]"
165,81006,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
166,81006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
167,81006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
168,81101,First WD,Breakfast,"['Boiled Rice', 'Condiment', nan, nan, nan]"
169,81101,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
170,81101,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
171,81102,First WD,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
172,81102,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
173,81102,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
174,90002,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
175,90002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
176,90002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water', 'Milk', nan]"
177,90102,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Milk', nan]"
178,90102,Second WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, nan, 'Milk', nan]"
179,90102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', 'Milk', nan]"
180,91001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
181,91001,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
182,91001,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
