,Household No.,HHLD Visit,Meal,Dish List
293,30034,Third WE,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice', 'Water']"
294,30035,First WD,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice', 'Water']"
295,30035,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
296,30035,Third WE,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice', 'Water']"
297,30036,Weekday First,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
298,30036,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
299,30036,Weekened,Breakfast,"['Boiled Rice', 'Chicken', nan, nan, nan, nan, 'Water']"
300,30037,First WD,Breakfast,"['Fried Egg', nan, 'Milk', 'Water', 'Boiled Rice']"
301,30037,Second WD,Breakfast,"['Fried Egg', nan, 'Milk', 'Water', 'Boiled Rice', nan]"
302,30037,Third WE,Breakfast,"['Fried Fish', nan, 'Milk', 'Water', 'Boiled Rice']"
303,30101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
304,30101,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
305,30101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
306,30102,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', 'Water']"
307,30102,Second WD,Breakfast,"['Boiled Egg', 'Fried Processed Meat', 'Boiled Rice', 'Milk', 'Water']"
308,30102,Third WE,Breakfast,"['Boiled Chicken', nan, 'Boiled Rice']"
309,30103,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Boiled Noodles', nan]"
310,30103,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Pork', nan, nan, nan]"
311,30103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
312,30105,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Fried Egg', nan, 'Water']"
313,30105,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Processed Meat', nan, 'Fried Egg', nan]"
314,30105,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
315,30106,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
316,30106,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
317,30106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
318,30107,First WD,Breakfast,"['Boiled Rice', 'Roasted Others', 'Fresh Fruit', 'Raw Fruit', 'Milk']"
319,30107,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Raw Fruit']"
320,30107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Fresh Fruit']"
321,30108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
322,30108,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
323,30108,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
324,30109,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water', 'Baked Bread']"
325,30109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
326,30109,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
327,30110,First WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, 'Water']"
328,30110,Second WD,Breakfast,"[nan, 'Boiled Rice', 'Water']"
329,30110,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
330,30112,First WD,Breakfast,"['Roasted Pork', 'Boiled Rice']"
331,30112,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
332,30112,Third WE,Breakfast,"['Boiled Beef', nan, 'Boiled Rice']"
333,30113,First WD,Breakfast,"['Stir-fried Vegetable', nan, 'Boiled Rice']"
334,30113,Second WD,Breakfast,"['Fermented Fish', 'Boiled Rice']"
335,30113,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
336,30114,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
337,30114,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
338,30114,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', nan, nan, 'Water']"
339,30115,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish']"
340,30115,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish']"
341,30115,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Fish', 'Water', 'Milk', nan]"
342,30116,Weekday First,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
343,30116,Weekday Second,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
344,30116,Weekened,Breakfast,"['Boiled Rice', 'Boiled Vegetable']"
345,30117,Weekday First,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
346,30117,Weekday Second,Breakfast,"['Boiled Rice', 'Dried Fish', nan, 'Water']"
347,30117,Weekened,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
348,30119,First WD,Breakfast,"['Boiled Rice', 'Fried Egg']"
349,30119,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
350,30119,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Milk']"
351,30121,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Boiled Rice']"
352,30121,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
353,30121,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', 'Milk']"
354,30122,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Coffee', nan, 'Baked Bread', 'Water']"
355,30122,Second WD,Breakfast,"['Coffee', nan, 'Fried Fish', nan, 'Boiled Rice']"
356,30122,Third WE,Breakfast,"['Fried Sweets', 'Grilled Chicken/Beef/Pork', 'Boiled Rice', 'Water']"
357,30123,First WD,Breakfast,"['Boiled Rice', nan, nan]"
358,30123,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
359,30123,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
360,30124,First WD,Breakfast,"['Boiled Rice', nan, nan]"
361,30124,Second WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Boiled Rice']"
362,30124,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
363,30125,First WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan]"
364,30125,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
365,30125,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
366,30126,First WD,Breakfast,"['Boiled Rice', nan, nan]"
367,30126,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
368,30126,Third WE,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
369,30127,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
370,30127,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
371,30127,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
372,30128,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
373,30128,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
374,30128,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
375,30129,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
376,30129,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Water']"
377,30129,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
378,30130,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Fried Processed Meat', nan, 'Water']"
379,30130,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
380,30130,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, nan, 'Water']"
381,30133,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, 'Milk', nan]"
382,30133,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Milk', nan]"
383,30133,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Milk', nan]"
384,30134,First WD,Breakfast,"['Canned Processed Meat', nan, nan, 'Boiled Rice', 'Water']"
385,30134,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
386,30134,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
387,40002,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
388,40002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
389,40002,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
390,40003,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
391,40003,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
392,40003,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken/Pork', nan, 'Water']"
393,40004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
394,40004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
395,40004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, 'Water']"
396,40006,First WD,Breakfast,"['Fried Processed Meat', 'Fried Egg', nan, 'Boiled Rice', 'Water']"
397,40006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
398,40006,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
399,40101,First WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
400,40101,Second WD,Breakfast,"['Boiled Others', nan, nan, 'Boiled Rice', 'Water']"
401,40101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
402,40102,First WD,Breakfast,"['Milk', nan, nan, 'Water']"
403,40102,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
404,40102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
405,40103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
406,40103,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
407,40103,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
408,40106,First WD,Breakfast,"['Braised Chicken', nan, 'Boiled Rice', 'Milk', 'Water']"
409,40106,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
410,40106,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Water', 'Fried Egg', nan]"
411,40107,First WD,Breakfast,"['Baked Bread', 'Milk', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
412,40107,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
413,40107,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
414,40111,First WD,Breakfast,"['Boiled Rice', nan, nan, nan, nan]"
415,40111,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
416,40111,Third WE,Breakfast,"[nan, 'Fried Egg', 'Boiled Rice']"
417,41002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Milk', 'Water']"
418,41002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
419,41002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
420,41004,First WD,Breakfast,"['Cereals', nan, 'Boiled Egg', 'Boiled Rice', 'Water']"
421,41004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
422,41004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
423,41005,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk', nan, 'Water']"
424,41005,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
425,41005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan, 'Water', 'Milk', nan]"
426,41008,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water', 'Milk', nan]"
427,41008,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
428,41008,Third WE,Breakfast,"['Milk', nan, 'Boiled Rice', 'Boiled Fish', nan]"
429,41104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
430,41104,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
431,41104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', nan, 'Milk', nan]"
432,50001,Weekday First,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Water']"
433,50001,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
434,50001,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
435,50002,First WD,Breakfast,"['Boiled Fish', 'Boiled Fruit', 'Boiled Rice', 'Sweets', 'Water', 'Baked Bread', 'Condiment']"
436,50002,Second WD,Breakfast,"['Baked Bread', 'Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan]"
437,50002,Third WE,Breakfast,"['Baked Bread', 'Water', 'Boiled Rice', 'Fried Egg', nan, 'Water']"
438,50003,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
439,50003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
440,50003,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
441,50004,First WD,Breakfast,"['Sauteed Noodles', nan, nan, 'Boiled Rice', 'Milk', 'Water']"
442,50004,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
443,50004,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Boiled Fish', nan, 'Water']"
444,50007,First WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
445,50007,Second WD,Breakfast,"['Fried Processed Meat', 'Fried Pork', nan, 'Boiled Rice', 'Water']"
446,50007,Third WE,Breakfast,"['Milk', nan, 'Fried Fish', nan, nan, 'Water']"
447,50009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
448,50009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
449,50009,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan]"
450,50010,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Pork', nan]"
451,50010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
452,50010,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
453,50102,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
454,50102,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Milk', nan]"
455,50102,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Coffee', nan, 'Boiled Vegetable']"
456,50103,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
457,50103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
458,50103,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, 'Water']"
459,50107,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Noodles', 'Boiled Rice', 'Water']"
460,50107,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Water', 'Milk', nan, 'Processed Meat', nan]"
461,50107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Fried Seafood', 'Boiled Egg', 'Water', 'Coffee', nan]"
462,50110,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
463,50110,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Milk']"
464,50110,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, 'Milk', nan, 'Water']"
465,51001,Weekday First,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Water']"
466,51001,Weekday Second,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
467,51001,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg']"
468,51002,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
469,51002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', nan]"
470,51002,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', nan]"
471,51004,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Fresh Fruit']"
472,51004,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Raw Fruit']"
473,51004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Fried Egg', 'Coffee']"
474,51005,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
475,51005,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', nan, 'Milk', nan, 'Baked Bread']"
476,51005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
477,51007,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
478,51007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg']"
479,51007,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', 'Biscuit']"
480,51008,First WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Milk']"
481,51008,Second WD,Breakfast,"['Boiled Chicken/Beef/Pork', 'Boiled Rice', 'Milk']"
482,51008,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
483,51101,Weekday First,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Water']"
484,51101,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
485,51101,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Biscuit', 'Water']"
486,51103,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
487,51103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
488,51103,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
489,51104,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, 'Raw Fruit']"
490,51104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
491,51104,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
492,51105,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
493,51105,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
494,51105,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
495,51106,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
496,51106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, 'Water']"
497,51106,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
498,51107,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
499,51107,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
500,51107,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
501,51108,First WD,Breakfast,"['Fried Chicken', 'Boiled Rice', 'Sweets']"
502,51108,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets']"
503,51108,Third WE,Breakfast,"['Boiled Rice', 'Processed Meat', nan, 'Sweets']"
504,60001,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', nan, 'Biscuit']"
505,60001,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
506,60001,Third WE,Breakfast,"['Sweets', nan, 'Biscuit', 'Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan, 'Water']"
507,60002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
508,60002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
509,60002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
510,60003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
511,60003,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
512,60003,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
513,60004,First WD,Breakfast,"['Boiled Fish', 'Boiled Rice', 'Water']"
514,60004,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Boiled Fish', nan]"
515,60004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan]"
516,60005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
517,60005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
518,60005,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
519,60008,First WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Boiled Rice']"
520,60008,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
521,60008,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
522,60009,First WD,Breakfast,"['Coffee', nan, 'Boiled Rice', 'Boiled Egg']"
523,60009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
524,60009,Third WE,Breakfast,"['Coffee', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
525,60010,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Raw Fruit', 'Water']"
526,60010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
527,60010,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', 'Water']"
528,60011,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
529,60011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
530,60011,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
531,60012,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
532,60012,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', 'Water']"
533,60012,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
534,60101,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish']"
535,60101,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg']"
536,60101,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
537,60102,First WD,Breakfast,"['Boiled Vegetable', nan, 'Boiled Rice', 'Milk', 'Water']"
538,60102,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, 'Milk', 'Water']"
539,60102,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
540,60103,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
541,60103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan]"
542,60103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk', nan]"
543,60104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
544,60104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
545,60104,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
546,60105,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Fried Fish', nan, 'Water']"
547,60105,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
548,60105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
549,60108,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
550,60108,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', 'Milk']"
551,60108,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, nan, 'Water']"
552,60109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
553,60109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
554,60109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Milk']"
555,60110,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fresh Fruit']"
556,60110,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fruit']"
557,60110,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Raw Fruit']"
558,60111,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Sweets', nan]"
559,60111,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
560,60111,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
561,60112,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
562,60112,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
563,60112,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Fresh Fruit']"
564,61003,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Boiled Vegetable', nan, nan, nan, 'Water']"
565,61003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
566,61003,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
567,61004,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
568,61004,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk']"
569,61004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
570,61005,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
571,61005,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
572,61005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
573,61011,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
574,61011,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
575,61011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
576,61101,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
577,61101,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
578,61101,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
579,61102,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
580,61102,Second WD,Breakfast,"['Bread', 'Water']"
581,61102,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Water']"
582,61103,First WD,Breakfast,"['Milk', 'Water']"
583,61103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
