,Household No.,HHLD Visit,Meal,Dish List
39,30108,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
40,30136,Weekday First,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
41,30136,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
42,30136,Weekend,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
43,40011,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Fried Fish', nan, 'Sweets', 'Water']"
44,40011,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
45,40011,Third WE,Breakfast,"[nan, 'Fried Egg', 'Boiled Rice']"
46,40101,First WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
47,40101,Second WD,Breakfast,"['Boiled Others', nan, nan, 'Boiled Rice', 'Water']"
48,40101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
49,40103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
50,40103,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
51,40103,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
52,40107,First WD,Breakfast,"['Baked Bread', 'Milk', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
53,40107,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
54,40107,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
55,41004,First WD,Breakfast,"['Cereals', nan, 'Boiled Egg', 'Boiled Rice', 'Water']"
56,41004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
57,41004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
58,41104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
59,41104,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
60,41104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', nan, 'Milk', nan]"
61,50004,First WD,Breakfast,"['Sauteed Noodles', nan, nan, 'Boiled Rice', 'Milk', 'Water']"
62,50004,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
63,50004,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Boiled Fish', nan, 'Water']"
64,50005,First WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
65,50007,First WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
66,50007,Second WD,Breakfast,"['Fried Processed Meat', 'Fried Pork', nan, 'Boiled Rice', 'Water']"
67,50007,Third WE,Breakfast,"['Milk', nan, 'Fried Fish', nan, nan, 'Water']"
68,50008,First WD,Breakfast,"['Canned Processed Meat', nan, nan, 'Boiled Rice', 'Milk', 'Water']"
69,50104,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
70,50104,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
71,50107,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Noodles', 'Boiled Rice', 'Water']"
72,50107,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Water', 'Milk', nan, 'Processed Meat', nan]"
73,50107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Fried Seafood', 'Boiled Egg', 'Water', 'Coffee', nan]"
74,51002,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
75,51002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', nan]"
76,51002,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', nan]"
77,51004,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Fresh Fruit']"
78,51004,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Raw Fruit']"
79,51004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Fried Egg', 'Coffee']"
80,51005,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
81,51005,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', nan, 'Milk', nan, 'Baked Bread']"
82,51005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
83,51104,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, 'Raw Fruit']"
84,51104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
85,51104,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
86,51106,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
87,51106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, 'Water']"
88,51106,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
89,51108,First WD,Breakfast,"['Fried Chicken', 'Boiled Rice', 'Sweets']"
90,51108,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets']"
91,51108,Third WE,Breakfast,"['Boiled Rice', 'Processed Meat', nan, 'Sweets']"
92,60004,First WD,Breakfast,"['Boiled Fish', 'Boiled Rice', 'Water']"
93,60004,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Boiled Fish', nan]"
94,60004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan]"
95,60011,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
96,60011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
97,60011,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
98,60111,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Sweets', nan]"
99,60111,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
100,60111,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
101,61003,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Boiled Vegetable', nan, nan, nan, 'Water']"
102,61003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
103,61003,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
104,61004,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
105,61004,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk']"
106,61004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
107,70002,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
108,70002,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
109,70002,Third WE,Breakfast,"['Boiled Noodles', nan, nan, 'Boiled Rice', 'Water']"
110,70007,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
111,70007,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
112,70007,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, 'Water']"
113,70103,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Condiment', 'Water']"
114,70103,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
115,70103,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Leafy Vegetable', nan]"
116,70104,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
117,70104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
118,70104,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
119,70105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
120,70105,Second WD,Breakfast,"['Boiled Rice', 'Grilled Pork', 'Water']"
121,70105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
122,70107,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
123,70107,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
124,70107,Third WE,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan]"
125,71005,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
126,71005,Second WD,Breakfast,"['Boiled Rice', 'Sweets']"
127,71005,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
128,80001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, nan, nan, 'Water']"
129,80001,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Milk', nan]"
130,80001,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, 'Water']"
131,80002,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
132,80002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
133,80002,Third WE,Breakfast,"['Boiled Rice', 'Chicken', nan]"
134,80011,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, nan, 'Milk', nan]"
135,80011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan, nan]"
136,80011,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
137,80103,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
138,80103,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
139,80103,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
140,80107,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
141,80107,Second WD,Breakfast,"['Milk', 'Boiled Rice', 'Water']"
142,80107,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
143,90005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
144,90005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
145,90005,Third WE,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Water']"
146,90107,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
147,90107,Second WD,Breakfast,"['Fried Egg', nan, 'Water', 'Boiled Rice']"
148,90107,Third WE,Breakfast,"['Boiled Rice', 'Sweets', nan]"
149,90109,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
150,90109,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
151,90109,Third WE,Breakfast,"['Fried Processed Meat', 'Milk', 'Water', 'Boiled Rice']"
152,91011,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
153,91011,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
154,91011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk']"
155,91109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
156,91109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', 'Fried Egg', nan, 'Water']"
157,91109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
