,Household No.,HHLD Visit,Meal,Dish List
92,21007,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
93,21009,First WD,Breakfast,"['Boiled Rice', 'Boiled Leafy Vegetable', nan, 'Water']"
94,21009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
95,21009,Third WE,Breakfast,"['Boiled Leafy Vegetable', nan, nan, 'Boiled Rice', 'Coffee', 'Milk', 'Water']"
96,21101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
97,21101,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
98,21101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
99,21102,First WD,Breakfast,"['Boiled Noodles', nan, 'Fried Egg', nan, 'Boiled Rice']"
100,21102,Second WD,Breakfast,"['Boiled Others', nan, 'Boiled Rice', 'Fried Fish', nan]"
101,21103,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
102,21103,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
103,21103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Egg', nan, 'Water']"
104,21104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Milk']"
105,21104,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
106,21104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan]"
107,21106,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
108,21106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Egg']"
109,21106,Third WE,Breakfast,"['Boiled Rice', 'Roasted Others', nan, nan, nan]"
110,21109,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
111,21109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
112,21109,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, 'Milk']"
113,21110,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, 'Water']"
114,21110,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
115,21110,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
116,21113,First WD,Breakfast,"['Baked Bread', nan, 'Fried Fish', nan, 'Boiled Rice']"
117,21113,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
118,21113,Third WE,Breakfast,"[nan, 'Fried Egg', nan, 'Boiled Rice', 'Water', 'Milk']"
119,30003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
120,30003,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
121,30003,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
122,30008,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
123,30008,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
124,30008,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
125,30016,Weekday First,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water', 'Milk']"
126,30016,Weekday Second,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, 'Braised Fish', nan, nan, 'Water']"
127,30016,Weekened,Breakfast,"[nan, 'Boiled Fish', nan, 'Water']"
128,30019,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
129,30019,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
130,30019,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
131,30023,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
132,30023,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
133,30023,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
134,30024,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
135,30024,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
136,30024,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
137,30033,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan]"
138,30033,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, 'Water']"
139,30033,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Boiled Vegetable', nan]"
140,30034,First WD,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice']"
141,30034,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
142,30034,Third WE,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice', 'Water']"
143,30036,Weekday First,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
144,30036,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
145,30036,Weekened,Breakfast,"['Boiled Rice', 'Chicken', nan, nan, nan, nan, 'Water']"
146,30101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
147,30101,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
148,30101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
149,30106,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
150,30106,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
151,30106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
152,30107,First WD,Breakfast,"['Boiled Rice', 'Roasted Others', 'Fresh Fruit', 'Raw Fruit', 'Milk']"
153,30107,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Raw Fruit']"
154,30107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Fresh Fruit']"
155,30112,First WD,Breakfast,"['Roasted Pork', 'Boiled Rice']"
156,30112,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
157,30112,Third WE,Breakfast,"['Boiled Beef', nan, 'Boiled Rice']"
158,30113,First WD,Breakfast,"['Stir-fried Vegetable', nan, 'Boiled Rice']"
159,30113,Second WD,Breakfast,"['Fermented Fish', 'Boiled Rice']"
160,30113,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
161,30115,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish']"
162,30115,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish']"
163,30115,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Fish', 'Water', 'Milk', nan]"
164,30117,Weekday First,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
165,30117,Weekday Second,Breakfast,"['Boiled Rice', 'Dried Fish', nan, 'Water']"
166,30117,Weekened,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
167,30121,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Boiled Rice']"
168,30121,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
169,30121,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', 'Milk']"
170,30125,First WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan]"
171,30125,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
172,30125,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
173,30130,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Fried Processed Meat', nan, 'Water']"
174,30130,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
175,30130,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, nan, 'Water']"
176,30133,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, 'Milk', nan]"
177,30133,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Milk', nan]"
178,30133,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Milk', nan]"
179,40002,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
180,40002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
181,40002,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
182,40004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
183,40004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
184,40004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, 'Water']"
185,40005,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets']"
186,40005,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
187,40005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken']"
188,40006,First WD,Breakfast,"['Fried Processed Meat', 'Fried Egg', nan, 'Boiled Rice', 'Water']"
189,40006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
190,40006,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
191,40104,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
192,40104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
193,40112,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
194,40112,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
195,40112,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
196,41001,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan]"
197,41002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Milk', 'Water']"
198,41002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
199,41002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
200,41101,Weekday First,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
201,50002,First WD,Breakfast,"['Boiled Fish', 'Boiled Fruit', 'Boiled Rice', 'Sweets', 'Water', 'Baked Bread', 'Condiment']"
202,50002,Second WD,Breakfast,"['Baked Bread', 'Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan]"
203,50002,Third WE,Breakfast,"['Baked Bread', 'Water', 'Boiled Rice', 'Fried Egg', nan, 'Water']"
204,50009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
205,50009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
206,50009,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan]"
207,50101,Weekday First,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
208,50102,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
209,50102,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Milk', nan]"
210,50102,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Coffee', nan, 'Boiled Vegetable']"
211,51001,Weekday First,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Water']"
212,51001,Weekday Second,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
213,51001,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg']"
214,51008,First WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Milk']"
215,51008,Second WD,Breakfast,"['Boiled Chicken/Beef/Pork', 'Boiled Rice', 'Milk']"
216,51008,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
217,51105,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
218,51105,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
219,51105,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
220,60002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
221,60002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
222,60002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
223,60005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
224,60005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
225,60005,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
226,60008,First WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Boiled Rice']"
227,60008,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
228,60008,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
229,60103,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
230,60103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan]"
231,60103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk', nan]"
232,60104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
233,60104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
234,60104,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
235,60108,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
236,60108,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', 'Milk']"
237,60108,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, nan, 'Water']"
238,60109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
239,60109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
240,60109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Milk']"
241,60110,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fresh Fruit']"
242,60110,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fruit']"
243,60110,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Raw Fruit']"
244,61011,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
245,61011,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
246,61011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
247,61101,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
248,61101,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
249,61101,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
250,61102,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
251,61102,Second WD,Breakfast,"['Bread', 'Water']"
252,61102,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Water']"
253,61103,First WD,Breakfast,"['Milk', 'Water']"
254,61103,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
255,61103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
256,61104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
257,61104,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, 'Water']"
258,61104,Third WE,Breakfast,"['Boiled Rice', 'Water', nan]"
259,61105,First WD,Breakfast,"['Boiled Rice', nan, nan]"
260,61105,Second WD,Breakfast,"['Boiled Rice', 'Processed Meat', nan, 'Boiled Pork']"
261,61105,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
262,61110,First WD,Breakfast,"['Boiled Rice', 'Condiment']"
263,61110,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
264,61110,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
265,70001,First WD,Breakfast,"[nan, 'Boiled Rice']"
266,70001,Second WD,Breakfast,"['Fried Fish', 'Boiled Egg', 'Sweets', 'Water']"
267,70001,Third WE,Breakfast,"['Boiled Rice', nan]"
268,70005,First WD,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan, nan, 'Water']"
269,70005,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
270,70005,Third WE,Brunch,"['Boiled Rice', 'Boiled Pork', nan, nan, 'Water', nan]"
271,70008,First WD,Breakfast,"['Boiled Rice', 'Stir-fried Pork/Chicken', nan, nan, 'Sweets']"
272,70008,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
273,70008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
274,70101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
275,70101,Second WD,Breakfast,"[nan, nan, nan, 'Boiled Rice']"
276,70101,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', 'Water']"
277,70108,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
278,70108,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
279,70108,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
280,71106,First WD,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan, nan, 'Water']"
281,71106,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
282,71106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
283,71107,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
284,71107,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
285,71107,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan, nan]"
286,71108,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan]"
287,71109,First WD,Breakfast,"['Boiled Rice', nan, nan]"
288,71109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
289,80004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
290,80004,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
291,80004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
292,80012,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
293,80101,First WD,Breakfast,"['Boiled Rice', 'Condiment', 'Water']"
294,80101,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
295,80101,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Vegetable', nan, nan, nan]"
296,80104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', nan]"
297,80104,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan]"
298,80104,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
299,80105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
300,80105,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
