,Household No.,HHLD Visit,Meal,Dish List
92,20103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
93,20104,First WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Milk', nan, 'Biscuit']"
94,20104,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan]"
95,20104,Third WE,Breakfast,"['Sauteed Vegetable', nan, nan, 'Boiled Rice']"
96,20105,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
97,20105,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
98,20105,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
99,20106,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
100,20106,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Water']"
101,20106,Third WE,Breakfast,"['Boiled Vegetable', 'Boiled Rice', 'Water']"
102,20109,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', 'Fermented Fish']"
103,20109,Second WD,Breakfast,"['Stir-fried Leafy Vegetable', nan, 'Boiled Rice', 'Water']"
104,20109,Third WE,Breakfast,"['Boiled Rice', 'Boiled Leafy Vegetable']"
105,20110,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
106,20110,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan]"
107,20110,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Fried Fish', nan, 'Water']"
108,21002,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
109,21002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', 'Others', 'Water']"
110,21002,Third WE,Breakfast,"['Boiled Rice', 'Fried Beef', nan, 'Boiled Vegetable', nan, 'Water']"
111,21003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
112,21003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
113,21003,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Biscuit']"
114,21004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
115,21004,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Vegetable', 'Fried Processed Meat', nan]"
116,21004,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', 'Milk', nan]"
117,21005,First WD,Breakfast,"['Boiled Vegetable', nan, 'Fried Fish', nan, 'Boiled Rice', 'Milk']"
118,21005,Second WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Boiled Vegetable', nan, nan]"
119,21005,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Milk']"
120,21006,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
121,21006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
122,21006,Third WE,Breakfast,"['Boiled Rice', 'Roasted Pork']"
123,21007,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
124,21007,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, 'Water']"
125,21007,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
126,21008,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
127,21008,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
128,21008,Third WE,Breakfast,"['Fried Egg', nan, 'Fried Fish', nan, 'Boiled Rice', 'Water']"
129,21009,First WD,Breakfast,"['Boiled Rice', 'Boiled Leafy Vegetable', nan, 'Water']"
130,21009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
131,21009,Third WE,Breakfast,"['Boiled Leafy Vegetable', nan, nan, 'Boiled Rice', 'Coffee', 'Milk', 'Water']"
132,21012,First WD,Breakfast,"['Milk', nan, 'Boiled Fish', nan, 'Fried Egg', nan, 'Boiled Rice']"
133,21012,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan]"
134,21012,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Egg', 'Boiled Rice', 'Water']"
135,21013,First WD,Breakfast,"['Milk', nan, 'Boiled Egg', 'Boiled Rice', 'Water']"
136,21013,Second WD,Breakfast,"['Boiled Egg', 'Milk', nan, 'Canned Processed Meat', nan, nan, 'Boiled Rice', 'Water']"
137,21013,Third WE,Breakfast,"['Milk', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
138,21101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
139,21101,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
140,21101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
141,21103,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
142,21103,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
143,21103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Egg', nan, 'Water']"
144,21106,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
145,21106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Fried Egg']"
146,21106,Third WE,Breakfast,"['Boiled Rice', 'Roasted Others', nan, nan, nan]"
147,21107,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
148,21107,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
149,21107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
150,21109,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
151,21109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
152,21109,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, 'Milk']"
153,21111,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
154,21111,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk', nan]"
155,21111,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, 'Fried Egg', nan]"
156,21112,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg', nan]"
157,21112,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg', nan]"
158,21112,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan]"
159,21113,First WD,Breakfast,"['Baked Bread', nan, 'Fried Fish', nan, 'Boiled Rice']"
160,21113,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
161,21113,Third WE,Breakfast,"[nan, 'Fried Egg', nan, 'Boiled Rice', 'Water', 'Milk']"
162,30003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
163,30003,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
164,30003,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
165,30006,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
166,30013,First WD,Breakfast,"[nan, 'Boiled Rice']"
167,30013,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', 'Water']"
168,30013,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
169,30014,First WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan, nan, nan, 'Milk', nan]"
170,30014,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
171,30014,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, 'Milk', nan]"
172,30016,Weekday First,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water', 'Milk']"
173,30016,Weekday Second,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, 'Braised Fish', nan, nan, 'Water']"
174,30016,Weekened,Breakfast,"[nan, 'Boiled Fish', nan, 'Water']"
175,30018,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Boiled Vegetable', nan]"
176,30018,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
177,30018,Third WE,Breakfast,"[nan, 'Boiled Rice', 'Water']"
178,30019,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
179,30019,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
180,30019,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
181,30020,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
182,30020,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
183,30020,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
184,30022,First WD,Breakfast,"['Boiled Noodles', nan]"
185,30022,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable']"
186,30022,Third WE,Breakfast,"['Boiled Rice', 'Fermented Fish']"
187,30023,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
188,30023,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
189,30023,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
190,30024,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
191,30024,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
192,30024,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
193,30025,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
194,30025,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
195,30025,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
196,30026,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk']"
197,30026,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
198,30026,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
199,30028,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
200,30028,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
201,30028,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
202,30030,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
203,30030,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
204,30030,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
205,30031,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
206,30031,Second WD,Breakfast,"['Boiled Rice', 'Boiled Seafood', 'Milk', nan]"
207,30031,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
208,30032,Third WE,Breakfast,"['Boiled Fish', nan, 'Boiled Rice', 'Water']"
209,30034,First WD,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice']"
210,30034,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
211,30034,Third WE,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice', 'Water']"
212,30035,First WD,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice', 'Water']"
213,30035,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
214,30035,Third WE,Breakfast,"['Fried Egg', nan, nan, 'Boiled Rice', 'Water']"
215,30037,First WD,Breakfast,"['Fried Egg', nan, 'Milk', 'Water', 'Boiled Rice']"
216,30037,Second WD,Breakfast,"['Fried Egg', nan, 'Milk', 'Water', 'Boiled Rice', nan]"
217,30037,Third WE,Breakfast,"['Fried Fish', nan, 'Milk', 'Water', 'Boiled Rice']"
218,30101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
219,30101,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
220,30101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
221,30103,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Boiled Noodles', nan]"
222,30103,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Pork', nan, nan, nan]"
223,30103,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
224,30105,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Fried Egg', nan, 'Water']"
225,30105,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Processed Meat', nan, 'Fried Egg', nan]"
226,30105,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
227,30109,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water', 'Baked Bread']"
228,30109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
229,30109,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
230,30110,First WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, 'Water']"
231,30110,Second WD,Breakfast,"[nan, 'Boiled Rice', 'Water']"
232,30110,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
233,30112,First WD,Breakfast,"['Roasted Pork', 'Boiled Rice']"
234,30112,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
235,30112,Third WE,Breakfast,"['Boiled Beef', nan, 'Boiled Rice']"
236,30113,First WD,Breakfast,"['Stir-fried Vegetable', nan, 'Boiled Rice']"
237,30113,Second WD,Breakfast,"['Fermented Fish', 'Boiled Rice']"
238,30113,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
239,30114,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
240,30114,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
241,30114,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', nan, nan, 'Water']"
242,30116,Weekday First,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
243,30116,Weekday Second,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
244,30116,Weekened,Breakfast,"['Boiled Rice', 'Boiled Vegetable']"
245,30117,Weekday First,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
246,30117,Weekday Second,Breakfast,"['Boiled Rice', 'Dried Fish', nan, 'Water']"
247,30117,Weekened,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
248,30121,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Boiled Rice']"
249,30121,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
250,30121,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', 'Milk']"
251,30123,First WD,Breakfast,"['Boiled Rice', nan, nan]"
252,30123,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
253,30123,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
254,30124,First WD,Breakfast,"['Boiled Rice', nan, nan]"
255,30124,Second WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Boiled Rice']"
256,30124,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
257,30125,First WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan]"
258,30125,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
259,30125,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
260,30126,First WD,Breakfast,"['Boiled Rice', nan, nan]"
261,30126,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
262,30126,Third WE,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
263,30127,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
264,30127,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
265,30127,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
266,30129,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
267,30129,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Water']"
268,30129,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
269,30130,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Fried Processed Meat', nan, 'Water']"
270,30130,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
271,30130,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, nan, 'Water']"
272,30133,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, 'Milk', nan]"
273,30133,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Milk', nan]"
274,30133,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Milk', nan]"
275,30134,First WD,Breakfast,"['Canned Processed Meat', nan, nan, 'Boiled Rice', 'Water']"
276,30134,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
277,30134,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
278,40003,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
279,40003,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
280,40003,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken/Pork', nan, 'Water']"
281,40004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
282,40004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
283,40004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, 'Water']"
284,40007,First WD,Breakfast,"['Boiled Rice', 'Milk', nan, 'Fried Processed Meat', nan]"
285,40007,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Fried Fish', 'Milk', nan]"
286,40101,First WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
287,40101,Second WD,Breakfast,"['Boiled Others', nan, nan, 'Boiled Rice', 'Water']"
288,40101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
289,40102,First WD,Breakfast,"['Milk', nan, nan, 'Water']"
290,40102,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
291,40102,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
292,40103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
293,40103,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
294,40103,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
295,40104,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
296,40104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
