,Household No.,HHLD Visit,Meal,Dish List
301,41005,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
302,41005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan, 'Water', 'Milk', nan]"
303,41104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
304,41104,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
305,41104,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', nan, 'Milk', nan]"
306,50001,Weekday First,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Water']"
307,50001,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
308,50001,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
309,50002,First WD,Breakfast,"['Boiled Fish', 'Boiled Fruit', 'Boiled Rice', 'Sweets', 'Water', 'Baked Bread', 'Condiment']"
310,50002,Second WD,Breakfast,"['Baked Bread', 'Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan]"
311,50002,Third WE,Breakfast,"['Baked Bread', 'Water', 'Boiled Rice', 'Fried Egg', nan, 'Water']"
312,50003,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
313,50003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
314,50003,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
315,50009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
316,50009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
317,50009,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan]"
318,50010,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Pork', nan]"
319,50010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
320,50010,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
321,50103,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
322,50103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
323,50103,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, 'Water']"
324,51001,Weekday First,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Water']"
325,51001,Weekday Second,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
326,51001,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg']"
327,51101,Weekday First,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Water']"
328,51101,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
329,51101,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Biscuit', 'Water']"
330,51105,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
331,51105,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
332,51105,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
333,51106,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
334,51106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, 'Water']"
335,51106,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
336,51107,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
337,51107,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
338,51107,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
339,60002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
340,60002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
341,60002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
342,60003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
343,60003,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
344,60003,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
345,60004,First WD,Breakfast,"['Boiled Fish', 'Boiled Rice', 'Water']"
346,60004,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Boiled Fish', nan]"
347,60004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan]"
348,60005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
349,60005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
350,60005,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
351,60009,First WD,Breakfast,"['Coffee', nan, 'Boiled Rice', 'Boiled Egg']"
352,60009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
353,60009,Third WE,Breakfast,"['Coffee', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
354,60010,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Raw Fruit', 'Water']"
355,60010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
356,60010,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', 'Water']"
357,60011,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
358,60011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
359,60011,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
360,60012,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Water']"
361,60012,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', 'Water']"
362,60012,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
363,60101,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish']"
364,60101,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg']"
365,60101,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
366,60104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
367,60104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
368,60104,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
369,60109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
370,60109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
371,60109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Milk']"
372,60110,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fresh Fruit']"
373,60110,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fruit']"
374,60110,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Raw Fruit']"
375,60112,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
376,60112,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
377,60112,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Fresh Fruit']"
378,61003,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Boiled Vegetable', nan, nan, nan, 'Water']"
379,61003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
380,61003,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
381,61005,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
382,61005,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
383,61005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
384,61011,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
385,61011,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
386,61011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
387,61101,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
388,61101,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
389,61101,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
390,61105,First WD,Breakfast,"['Boiled Rice', nan, nan]"
391,61105,Second WD,Breakfast,"['Boiled Rice', 'Processed Meat', nan, 'Boiled Pork']"
392,61105,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
393,61110,First WD,Breakfast,"['Boiled Rice', 'Condiment']"
394,61110,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
395,61110,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
396,70001,First WD,Breakfast,"[nan, 'Boiled Rice']"
397,70001,Second WD,Breakfast,"['Fried Fish', 'Boiled Egg', 'Sweets', 'Water']"
398,70001,Third WE,Breakfast,"['Boiled Rice', nan]"
399,70002,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
400,70002,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
401,70002,Third WE,Breakfast,"['Boiled Noodles', nan, nan, 'Boiled Rice', 'Water']"
402,70003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', 'Water']"
403,70003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Fish', nan]"
404,70003,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', 'Water']"
405,70004,First WD,Breakfast,"['Fried Beef', nan, 'Boiled Rice', 'Water']"
406,70004,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
407,70004,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Leafy Vegetable', nan, nan, nan, 'Water']"
408,70005,First WD,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan, nan, 'Water']"
409,70005,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
410,70005,Third WE,Brunch,"['Boiled Rice', 'Boiled Pork', nan, nan, 'Water', nan]"
411,70006,First WD,Breakfast,"['Fruit', 'Milk', 'Water']"
412,70006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
413,70006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
414,70007,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
415,70007,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
416,70007,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, 'Water']"
417,70009,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
418,70009,Second WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water', 'Milk', nan]"
419,70009,Third WE,Breakfast,"['Boiled Fish', nan, 'Boiled Rice', 'Water']"
420,70102,First WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
421,70102,Second WD,Breakfast,"['Water', 'Boiled Rice', 'Fried Processed Meat', nan, 'Baked Sweets']"
422,70102,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Water']"
423,70103,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Condiment', 'Water']"
424,70103,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
425,70103,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Leafy Vegetable', nan]"
426,70104,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
427,70104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
428,70104,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
429,70105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
430,70105,Second WD,Breakfast,"['Boiled Rice', 'Grilled Pork', 'Water']"
431,70105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
432,70107,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
433,70107,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
434,70107,Third WE,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan]"
435,70108,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
436,70108,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
437,70108,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
438,70109,First WD,Breakfast,"['Fried Vegetable', nan, nan, 'Boiled Rice', 'Water']"
439,70109,Second WD,Breakfast,"['Fried Beef', nan, 'Fried Egg', 'Boiled Rice']"
440,70109,Third WE,Breakfast,"['Boiled Noodles', 'Fried Vegetable', nan, nan, 'Boiled Rice']"
441,71005,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
442,71005,Second WD,Breakfast,"['Boiled Rice', 'Sweets']"
443,71005,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
444,80004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
445,80004,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
446,80004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
447,80005,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
448,80005,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
449,80005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
450,80006,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
451,80006,Second WD,Breakfast,"['Boiled Rice', 'Boiled Others']"
452,80006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
453,80009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
454,80009,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Condiment', 'Baked Bread', 'Water', 'Milk']"
455,80009,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
456,80011,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, nan, 'Milk', nan]"
457,80011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan, nan]"
458,80011,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
459,80012,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
460,80101,First WD,Breakfast,"['Boiled Rice', 'Condiment', 'Water']"
461,80101,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
462,80101,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Vegetable', nan, nan, nan]"
463,80103,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
464,80103,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
465,80103,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', 'Water']"
466,80104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', nan]"
467,80104,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan]"
468,80104,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
469,80106,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable']"
470,80106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Fried Fish', nan]"
471,80106,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
472,80111,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan]"
473,80111,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
474,80111,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
475,80112,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
476,80112,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
477,80112,Third WE,Breakfast,"['Boiled Rice', nan, nan, 'Water']"
478,81002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
479,81002,Second WD,Breakfast,"['Sweets', nan, 'Water']"
480,81002,Third WE,Breakfast,"['Sweets', nan, 'Water']"
481,81003,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
482,81003,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
483,81003,Third WE,Breakfast,"['Fried Vegetable', nan, nan, 'Water', 'Boiled Rice']"
484,81004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
485,81004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
486,81004,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Water', nan]"
487,81006,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
488,81006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
489,81006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
490,81105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
491,81105,Second WD,Breakfast,"['Boiled Chicken', 'Boiled Rice']"
492,81105,Third WE,Breakfast,[nan]
493,81106,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
494,81106,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
495,81106,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Pork', nan, nan, nan]"
496,90003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
497,90003,Second WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Water', 'Boiled Rice']"
498,90003,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
499,90007,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Processed Meat', nan]"
500,90007,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', 'Fried Beef', nan, nan, 'Water']"
501,90007,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
502,90008,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
503,90008,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
504,90008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
505,90010,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Stir-fried Vegetable', nan, nan, nan]"
506,90010,Second WD,Breakfast,"['Milk', nan]"
507,90010,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
508,90103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
509,90103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
510,90103,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Raw Fruit', 'Water']"
511,90105,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Milk', 'Water']"
512,90105,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water', 'Raw Fruit']"
513,90105,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
514,90107,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
515,90107,Second WD,Breakfast,"['Fried Egg', nan, 'Water', 'Boiled Rice']"
516,90107,Third WE,Breakfast,"['Boiled Rice', 'Sweets', nan]"
517,90108,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
518,90108,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan, 'Water']"
519,90108,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water', 'Milk', 'Water']"
520,90110,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
521,90110,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
522,90110,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan]"
523,91001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
524,91001,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
525,91001,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
526,91007,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
527,91007,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
528,91007,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Processed Meat', nan]"
529,91009,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
530,91009,Second WD,Breakfast,"['Boiled Rice', 'Deep-Fried Pork', nan, nan, nan]"
531,91009,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Milk', nan]"
532,91010,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
533,91010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Fried Pork', nan, 'Water']"
534,91010,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
535,91011,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
536,91011,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
537,91011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, 'Milk']"
538,91106,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Coffee', nan, 'Water']"
539,91106,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, 'Water']"
540,91106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Coffee', nan, nan]"
541,91108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
542,91108,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Fried Egg', 'Condiment']"
543,91108,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Processed Meat', 'Condiment', 'Water', 'Milk']"
544,91109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
545,91109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', 'Fried Egg', nan, 'Water']"
546,91109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
547,91110,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
548,91110,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
549,91110,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
550,91111,First WD,Breakfast,"['Biscuit', 'Biscuit']"
551,91111,Second WD,Breakfast,"['Boiled Rice', 'Milk']"
552,91111,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', 'Raw Fruit']"
553,91112,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
554,91112,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
555,91112,Third WE,Breakfast,"['Boiled Rice', 'Dried Fish', nan]"
