,Household No.,HHLD Visit,Meal,Dish List
294,40002,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
295,40002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
296,40002,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan, 'Water']"
297,40004,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
298,40004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
299,40004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, 'Water']"
300,40005,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets']"
301,40005,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice']"
302,40005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken']"
303,40006,First WD,Breakfast,"['Fried Processed Meat', 'Fried Egg', nan, 'Boiled Rice', 'Water']"
304,40006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
305,40006,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
306,40101,First WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
307,40101,Second WD,Breakfast,"['Boiled Others', nan, nan, 'Boiled Rice', 'Water']"
308,40101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
309,40103,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
310,40103,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
311,40103,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
312,40107,First WD,Breakfast,"['Baked Bread', 'Milk', nan, 'Fried Processed Meat', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
313,40107,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Processed Meat', nan]"
314,40107,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
315,40111,First WD,Breakfast,"['Boiled Rice', nan, nan, nan, nan]"
316,40111,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
317,40111,Third WE,Breakfast,"[nan, 'Fried Egg', 'Boiled Rice']"
318,41002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Milk', 'Water']"
319,41002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
320,41002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
321,41004,First WD,Breakfast,"['Cereals', nan, 'Boiled Egg', 'Boiled Rice', 'Water']"
322,41004,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
323,41004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
324,41005,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk', nan, 'Water']"
325,41005,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
326,41005,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan, 'Water', 'Milk', nan]"
327,50001,Weekday First,Breakfast,"['Boiled Rice', 'Boiled Noodles', 'Water']"
328,50001,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
329,50001,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
330,50002,First WD,Breakfast,"['Boiled Fish', 'Boiled Fruit', 'Boiled Rice', 'Sweets', 'Water', 'Baked Bread', 'Condiment']"
331,50002,Second WD,Breakfast,"['Baked Bread', 'Boiled Rice', 'Boiled Vegetable', nan, nan, nan, nan, nan]"
332,50002,Third WE,Breakfast,"['Baked Bread', 'Water', 'Boiled Rice', 'Fried Egg', nan, 'Water']"
333,50003,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, 'Water']"
334,50003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
335,50003,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
336,50004,First WD,Breakfast,"['Sauteed Noodles', nan, nan, 'Boiled Rice', 'Milk', 'Water']"
337,50004,Second WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
338,50004,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Boiled Fish', nan, 'Water']"
339,50007,First WD,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
340,50007,Second WD,Breakfast,"['Fried Processed Meat', 'Fried Pork', nan, 'Boiled Rice', 'Water']"
341,50007,Third WE,Breakfast,"['Milk', nan, 'Fried Fish', nan, nan, 'Water']"
342,50009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
343,50009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
344,50009,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan]"
345,50102,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
346,50102,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Milk', nan]"
347,50102,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Coffee', nan, 'Boiled Vegetable']"
348,50103,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
349,50103,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
350,50103,Third WE,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan, 'Water']"
351,50107,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Noodles', 'Boiled Rice', 'Water']"
352,50107,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Water', 'Milk', nan, 'Processed Meat', nan]"
353,50107,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Fried Seafood', 'Boiled Egg', 'Water', 'Coffee', nan]"
354,50108,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
355,50108,Second WD,Breakfast,"['Fried Egg', 'Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
356,50108,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice']"
357,50110,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
358,50110,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Milk']"
359,50110,Third WE,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, 'Milk', nan, 'Water']"
360,51001,Weekday First,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Water']"
361,51001,Weekday Second,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
362,51001,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg']"
363,51002,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
364,51002,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', nan]"
365,51002,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Milk', nan]"
366,51005,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
367,51005,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', nan, 'Milk', nan, 'Baked Bread']"
368,51005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
369,51008,First WD,Breakfast,"['Fried Egg', 'Boiled Rice', 'Milk']"
370,51008,Second WD,Breakfast,"['Boiled Chicken/Beef/Pork', 'Boiled Rice', 'Milk']"
371,51008,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
372,51101,Weekday First,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, 'Water']"
373,51101,Weekday Second,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
374,51101,Weekened,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Biscuit', 'Water']"
375,51104,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, 'Raw Fruit']"
376,51104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
377,51104,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
378,51106,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
379,51106,Second WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, 'Water']"
380,51106,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
381,51107,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
382,51107,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
383,51107,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
384,51108,First WD,Breakfast,"['Fried Chicken', 'Boiled Rice', 'Sweets']"
385,51108,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets']"
386,51108,Third WE,Breakfast,"['Boiled Rice', 'Processed Meat', nan, 'Sweets']"
387,60001,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', nan, 'Biscuit']"
388,60001,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
389,60001,Third WE,Breakfast,"['Sweets', nan, 'Biscuit', 'Boiled Rice', 'Sauteed Noodles', nan, nan, nan, nan, 'Water']"
390,60002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Water']"
391,60002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
392,60002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
393,60003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
394,60003,Second WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
395,60003,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
396,60004,First WD,Breakfast,"['Boiled Fish', 'Boiled Rice', 'Water']"
397,60004,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Boiled Fish', nan]"
398,60004,Third WE,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan]"
399,60005,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
400,60005,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
401,60005,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
402,60008,First WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Boiled Rice']"
403,60008,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
404,60008,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice']"
405,60009,First WD,Breakfast,"['Coffee', nan, 'Boiled Rice', 'Boiled Egg']"
406,60009,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
407,60009,Third WE,Breakfast,"['Coffee', nan, 'Fried Egg', nan, 'Boiled Rice', 'Water']"
408,60010,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Raw Fruit', 'Water']"
409,60010,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
410,60010,Third WE,Breakfast,"['Boiled Rice', 'Boiled Others', 'Water']"
411,60011,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
412,60011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
413,60011,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
414,60101,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish']"
415,60101,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Fried Egg']"
416,60101,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
417,60104,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
418,60104,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
419,60104,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
420,60105,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, nan, 'Fried Fish', nan, 'Water']"
421,60105,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
422,60105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
423,60108,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Milk']"
424,60108,Second WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Fried Egg', 'Milk']"
425,60108,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, nan, 'Water']"
426,60109,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
427,60109,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
428,60109,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Milk']"
429,60111,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Sweets', nan]"
430,60111,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
431,60111,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
432,61003,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Boiled Vegetable', nan, nan, nan, 'Water']"
433,61003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
434,61003,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
435,61005,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
436,61005,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice']"
437,61005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
438,61011,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
439,61011,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
440,61011,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
441,61101,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', 'Water']"
442,61101,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
443,61101,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
444,61102,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Water']"
445,61102,Second WD,Breakfast,"['Bread', 'Water']"
446,61102,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', 'Water']"
447,61104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
448,61104,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, 'Water']"
449,61104,Third WE,Breakfast,"['Boiled Rice', 'Water', nan]"
450,61105,First WD,Breakfast,"['Boiled Rice', nan, nan]"
451,61105,Second WD,Breakfast,"['Boiled Rice', 'Processed Meat', nan, 'Boiled Pork']"
452,61105,Third WE,Breakfast,"['Boiled Rice', 'Fried Chicken', nan]"
453,70001,First WD,Breakfast,"[nan, 'Boiled Rice']"
454,70001,Second WD,Breakfast,"['Fried Fish', 'Boiled Egg', 'Sweets', 'Water']"
455,70001,Third WE,Breakfast,"['Boiled Rice', nan]"
456,70002,First WD,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, 'Water']"
457,70002,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Water']"
458,70002,Third WE,Breakfast,"['Boiled Noodles', nan, nan, 'Boiled Rice', 'Water']"
459,70003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sweets', 'Water']"
460,70003,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', 'Fried Fish', nan]"
461,70003,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Sweets', 'Water']"
462,70005,First WD,Breakfast,"['Boiled Rice', 'Braised Chicken', nan, nan, nan, 'Water']"
463,70005,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
464,70005,Third WE,Brunch,"['Boiled Rice', 'Boiled Pork', nan, nan, 'Water', nan]"
465,70006,First WD,Breakfast,"['Fruit', 'Milk', 'Water']"
466,70006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
467,70006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
468,70007,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
469,70007,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
470,70007,Third WE,Breakfast,"['Boiled Rice', 'Boiled Noodles', nan, nan, 'Water']"
471,70009,First WD,Breakfast,"['Boiled Fish', nan, nan, 'Boiled Rice', 'Water']"
472,70009,Second WD,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water', 'Milk', nan]"
473,70009,Third WE,Breakfast,"['Boiled Fish', nan, 'Boiled Rice', 'Water']"
474,70101,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
475,70101,Second WD,Breakfast,"[nan, nan, nan, 'Boiled Rice']"
476,70101,Third WE,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', 'Water']"
477,70102,First WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
478,70102,Second WD,Breakfast,"['Water', 'Boiled Rice', 'Fried Processed Meat', nan, 'Baked Sweets']"
479,70102,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Water']"
480,70103,First WD,Breakfast,"['Boiled Rice', 'Milk', 'Condiment', 'Water']"
481,70103,Second WD,Breakfast,"['Boiled Rice', 'Water', 'Fried Egg', nan]"
482,70103,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Leafy Vegetable', nan]"
483,70109,First WD,Breakfast,"['Fried Vegetable', nan, nan, 'Boiled Rice', 'Water']"
484,70109,Second WD,Breakfast,"['Fried Beef', nan, 'Fried Egg', 'Boiled Rice']"
485,70109,Third WE,Breakfast,"['Boiled Noodles', 'Fried Vegetable', nan, nan, 'Boiled Rice']"
486,71005,First WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk']"
487,71005,Second WD,Breakfast,"['Boiled Rice', 'Sweets']"
488,71005,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Sweets']"
489,71101,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan]"
490,71101,Second WD,Breakfast,"['Boiled Rice', 'Milk', 'Boiled Vegetable', nan, nan, nan, nan]"
491,71101,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
492,71105,First WD,Breakfast,"['Boiled Rice', 'Sweets']"
493,71105,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Milk']"
494,71105,Third WE,Breakfast,"['Boiled Rice', 'Sweets']"
495,71106,First WD,Breakfast,"['Boiled Rice', 'Sauteed Fish', nan, nan, 'Water']"
496,71106,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
497,71106,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
498,80001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, nan, nan, nan, 'Water']"
499,80001,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Milk', nan]"
500,80001,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, 'Water']"
501,80002,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
502,80002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan]"
503,80002,Third WE,Breakfast,"['Boiled Rice', 'Chicken', nan]"
504,80003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water', 'Milk', nan]"
505,80003,Second WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Water']"
506,80003,Third WE,Breakfast,"['Milk', nan, 'Biscuit', 'Boiled Rice', 'Fried Egg', nan]"
507,80004,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
508,80004,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
509,80004,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
510,80005,First WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
511,80005,Second WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan]"
512,80005,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
513,80006,First WD,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan]"
514,80006,Second WD,Breakfast,"['Boiled Rice', 'Boiled Others']"
515,80006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
516,80007,First WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Milk', nan]"
517,80007,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Milk', nan]"
518,80007,Third WE,Breakfast,"['Boiled Rice', 'Milk', 'Canned Processed Meat', nan, nan, 'Water']"
519,80009,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', 'Water']"
520,80009,Second WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', 'Condiment', 'Baked Bread', 'Water', 'Milk']"
521,80009,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
522,80011,First WD,Breakfast,"['Boiled Rice', 'Boiled Pork', nan, nan, nan, nan, 'Milk', nan]"
523,80011,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Sauteed Vegetable', nan, nan, nan]"
524,80011,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan]"
525,80012,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
526,80101,First WD,Breakfast,"['Boiled Rice', 'Condiment', 'Water']"
527,80101,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Noodles', nan, nan, nan]"
528,80101,Third WE,Breakfast,"['Boiled Rice', 'Water', 'Boiled Vegetable', nan, nan, nan]"
529,80102,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, nan]"
530,80102,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan]"
531,80102,Third WE,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, nan, nan, 'Fruit', 'Milk']"
532,80104,First WD,Breakfast,"['Fried Egg', nan, 'Boiled Rice', 'Milk', nan]"
533,80104,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Milk', nan]"
534,80104,Third WE,Breakfast,"['Fried Processed Meat', nan, 'Boiled Rice', 'Water']"
535,80105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk']"
536,80105,Second WD,Breakfast,"['Boiled Rice', 'Boiled Noodles']"
537,80105,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg']"
538,80107,First WD,Breakfast,"['Boiled Rice', 'Fried Chicken', nan, 'Water']"
539,80107,Second WD,Breakfast,"['Milk', 'Boiled Rice', 'Water']"
540,80107,Third WE,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Water']"
541,80109,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, nan, nan, 'Milk', nan, 'Water']"
542,80109,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
543,80109,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Fried Fish', nan, 'Milk', nan]"
544,80112,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
545,80112,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan, 'Water']"
546,80112,Third WE,Breakfast,"['Boiled Rice', nan, nan, 'Water']"
547,81001,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
548,81001,Second WD,Breakfast,"['Boiled Rice', 'Boiled Chicken', nan, nan, nan, 'Water']"
549,81001,Third WE,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
550,81002,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan]"
551,81002,Second WD,Breakfast,"['Sweets', nan, 'Water']"
552,81002,Third WE,Breakfast,"['Sweets', nan, 'Water']"
553,81003,First WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water']"
554,81003,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Milk', nan]"
555,81003,Third WE,Breakfast,"['Fried Vegetable', nan, nan, 'Water', 'Boiled Rice']"
556,81005,First WD,Breakfast,"['Boiled Rice', 'Stir-fried Vegetable', nan, nan]"
557,81005,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg']"
558,81005,Third WE,Breakfast,"['Milk', 'Water', 'Boiled Rice', 'Boiled Vegetable', nan, nan]"
559,81006,First WD,Breakfast,"['Boiled Rice', 'Fried Processed Meat', nan, 'Water']"
560,81006,Second WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
561,81006,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
562,81101,First WD,Breakfast,"['Boiled Rice', 'Condiment', nan, nan, nan]"
563,81101,Second WD,Breakfast,"['Boiled Rice', 'Fried Fish', nan]"
564,81101,Third WE,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, nan]"
565,81103,First WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
566,81103,Second WD,Breakfast,"['Boiled Egg', 'Boiled Rice', 'Water']"
567,81103,Third WE,Breakfast,"['Sauteed Vegetable', nan, nan, nan, nan, 'Boiled Rice', 'Water']"
568,81105,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan]"
569,81105,Second WD,Breakfast,"['Boiled Chicken', 'Boiled Rice']"
570,81105,Third WE,Breakfast,[nan]
571,90002,First WD,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water']"
572,90002,Second WD,Breakfast,"['Boiled Rice', 'Boiled Egg', 'Water', 'Milk', nan]"
573,90002,Third WE,Breakfast,"['Boiled Rice', 'Boiled Fish', nan, 'Water', 'Milk', nan]"
574,90003,First WD,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Water']"
575,90003,Second WD,Breakfast,"['Boiled Vegetable', nan, nan, nan, 'Water', 'Boiled Rice']"
576,90003,Third WE,Breakfast,"['Fried Fish', nan, 'Boiled Rice', 'Water']"
577,90007,First WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', nan, nan, 'Fried Processed Meat', nan]"
578,90007,Second WD,Breakfast,"['Boiled Rice', 'Sauteed Vegetable', 'Fried Beef', nan, nan, 'Water']"
579,90007,Third WE,Breakfast,"['Boiled Rice', 'Fried Egg', nan, 'Milk', nan]"
580,90008,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, 'Water']"
581,90008,Second WD,Breakfast,"['Boiled Rice', 'Fried Vegetable', nan, 'Water']"
582,90008,Third WE,Breakfast,"['Boiled Rice', 'Fried Fish', nan, 'Water']"
583,90010,First WD,Breakfast,"['Boiled Rice', 'Fried Pork', nan, 'Stir-fried Vegetable', nan, nan, nan]"
584,90010,Second WD,Breakfast,"['Milk', nan]"
585,90010,Third WE,Breakfast,"['Boiled Rice', 'Canned Processed Meat', nan, 'Sweets', nan]"
586,90102,First WD,Breakfast,"['Boiled Rice', 'Boiled Vegetable', nan, nan, nan, 'Milk', nan]"
